,support,itemsets,length,frequency
38,0.00017869907076483203,"frozenset({'ALTEA', 'TVIS'})",2,1
108,0.00017869907076483203,"frozenset({'Portable Pulmonary Function System', 'RC'})",2,1
109,0.00017869907076483203,"frozenset({'TVIS', 'Portable Pulmonary Function System'})",2,1
37,0.00017869907076483203,"frozenset({'TEPC', 'ALTEA'})",2,1
111,0.00017869907076483203,"frozenset({'Portable Pulmonary Function System', 'WORF'})",2,1
113,0.00017869907076483203,"frozenset({'SLAMMD', 'TVIS'})",2,1
105,0.00017869907076483203,"frozenset({'TVIS', 'PFS'})",2,1
114,0.00017869907076483203,"frozenset({'SLAMMD', 'Ultrasound'})",2,1
115,0.00017869907076483203,"frozenset({'SLAMMD', 'WORF'})",2,1
116,0.00017869907076483203,"frozenset({'TEPC', 'Solar'})",2,1
117,0.00017869907076483203,"frozenset({'Solar', 'WORF'})",2,1
35,0.00017869907076483203,"frozenset({'ALTEA', 'PFS'})",2,1
34,0.00017869907076483203,"frozenset({'ALTEA', 'PCBA'})",2,1
39,0.00017869907076483203,"frozenset({'ALTEA', 'WORF'})",2,1
60,0.00017869907076483203,"frozenset({'Actiwatch', 'WORF'})",2,1
58,0.00017869907076483203,"frozenset({'TVIS', 'Actiwatch'})",2,1
102,0.00017869907076483203,"frozenset({'Ultrasound', 'PCBA'})",2,1
101,0.00017869907076483203,"frozenset({'TEPC', 'PCBA'})",2,1
70,0.00017869907076483203,"frozenset({'CEVIS', 'RAM'})",2,1
67,0.00017869907076483203,"frozenset({'CEVIS', 'PCBA'})",2,1
98,0.00017869907076483203,"frozenset({'RAM', 'PCBA'})",2,1
85,0.00017869907076483203,"frozenset({'TVIS', 'EPM'})",2,1
96,0.00017869907076483203,"frozenset({'Ultrasound', 'MARES'})",2,1
46,0.00017869907076483203,"frozenset({'Portable Pulmonary Function System', 'ARED'})",2,1
47,0.00017869907076483203,"frozenset({'TEPC', 'ARED'})",2,1
93,0.00017869907076483203,"frozenset({'Holter', 'WORF'})",2,1
64,0.00017869907076483203,"frozenset({'CBPD', 'PFS'})",2,1
56,0.00017869907076483203,"frozenset({'Actiwatch', 'PFS'})",2,1
57,0.00017869907076483203,"frozenset({'Portable Pulmonary Function System', 'Actiwatch'})",2,1
120,0.00017869907076483203,"frozenset({'Ultrasound', 'WORF'})",2,1
