,support,itemsets,length,frequency
116,0.0004007212983370066,"frozenset({'EXPRESS Rack', 'FIR'})",2,2
145,0.0002003606491685033,"frozenset({'MSPR', 'FPEF'})",2,1
192,0.0002003606491685033,"frozenset({'MSG', 'MVIS'})",2,1
83,0.0002003606491685033,"frozenset({'Cold Atom Lab', 'CIR'})",2,1
80,0.0002003606491685033,"frozenset({'CB', 'IPU'})",2,1
117,0.0002003606491685033,"frozenset({'EXPRESS Rack', 'FPEF'})",2,1
185,0.0002003606491685033,"frozenset({'MELFI', 'MSRR-1'})",2,1
122,0.0002003606491685033,"frozenset({'EXPRESS Rack', 'MAMS'})",2,1
193,0.0002003606491685033,"frozenset({'MSG', 'MWA'})",2,1
114,0.0002003606491685033,"frozenset({'ELF', 'SlingShot'})",2,1
195,0.0002003606491685033,"frozenset({'MSG', 'PFMI'})",2,1
79,0.0002003606491685033,"frozenset({'CB', 'EXPRESS Rack'})",2,1
78,0.0002003606491685033,"frozenset({'CB', 'CIR'})",2,1
199,0.0002003606491685033,"frozenset({'MSL', 'SAMS-II'})",2,1
200,0.0002003606491685033,"frozenset({'MSPR', 'MWA'})",2,1
108,0.0002003606491685033,"frozenset({'GLACIER', 'EDR'})",2,1
202,0.0002003606491685033,"frozenset({'MSPR', 'TELLAS'})",2,1
203,0.0002003606491685033,"frozenset({'SAMS-II', 'MSRR-1'})",2,1
204,0.0002003606491685033,"frozenset({'PGB', 'MVP'})",2,1
206,0.0002003606491685033,"frozenset({'NanoRacks CubeSat Deployer', 'NanoRacks-extCygnus-NRCSD'})",2,1
207,0.0002003606491685033,"frozenset({'NanoRacks External Platform', 'NanoRacks Plate Reader'})",2,1
111,0.0002003606491685033,"frozenset({'ELF', 'EML'})",2,1
106,0.0002003606491685033,"frozenset({'EDR', 'EXPRESS Rack'})",2,1
128,0.0002003606491685033,"frozenset({'EXPRESS Rack', 'MVP'})",2,1
126,0.0002003606491685033,"frozenset({'MSPR', 'EXPRESS Rack'})",2,1
136,0.0002003606491685033,"frozenset({'FIR', 'FPEF'})",2,1
98,0.0002003606491685033,"frozenset({'DECLIC', 'MSL'})",2,1
150,0.0002003606491685033,"frozenset({'MSPR', 'FROST'})",2,1
142,0.0002003606491685033,"frozenset({'MWA', 'FIR'})",2,1
97,0.0002003606491685033,"frozenset({'MSG', 'DECLIC'})",2,1
153,0.0002003606491685033,"frozenset({'FSL', 'Mass Measurement Device'})",2,1
154,0.0002003606491685033,"frozenset({'GLACIER', 'LMM'})",2,1
96,0.0002003606491685033,"frozenset({'GLACIER', 'DECLIC'})",2,1
102,0.0002003606491685033,"frozenset({'Double Coldbag', 'Polar'})",2,1
138,0.0002003606491685033,"frozenset({'FIR', 'IPU'})",2,1
110,0.0002003606491685033,"frozenset({'MSG', 'EDR'})",2,1
160,0.0002003606491685033,"frozenset({'GLACIER', 'TangoLab-2'})",2,1
137,0.0002003606491685033,"frozenset({'FSL', 'FIR'})",2,1
94,0.0002003606491685033,"frozenset({'NanoRacks External Platform', 'Cyclops'})",2,1
127,0.0002003606491685033,"frozenset({'EXPRESS Rack', 'MSRR-1'})",2,1
166,0.0002003606491685033,"frozenset({'MWA', 'HRF-2'})",2,1
167,0.0002003606491685033,"frozenset({'MSL', 'Hermes'})",2,1
103,0.0002003606491685033,"frozenset({'Saibo', 'Double Coldbag'})",2,1
93,0.0002003606491685033,"frozenset({'Cryo Chiller', 'EXPRESS Rack'})",2,1
92,0.0002003606491685033,"frozenset({'MSPR', 'Confocal Microscope'})",2,1
130,0.0002003606491685033,"frozenset({'EXPRESS Rack', 'Mass Measurement Device'})",2,1
173,0.0002003606491685033,"frozenset({'MELFI', 'Iceberg'})",2,1
129,0.0002003606491685033,"frozenset({'EXPRESS Rack', 'MWA'})",2,1
175,0.0002003606491685033,"frozenset({'NanoRacks CubeSat Deployer', 'J-SSOD'})",2,1
176,0.0002003606491685033,"frozenset({'MSL', 'KERMIT'})",2,1
99,0.0002003606491685033,"frozenset({'Double Coldbag', 'EXPRESS Rack'})",2,1
178,0.0002003606491685033,"frozenset({'KERMIT', 'SAMS-II'})",2,1
143,0.0002003606491685033,"frozenset({'FSL', 'FPEF'})",2,1
