,support,itemsets,length,frequency
429,0.00017769880053309641,"frozenset({'FSL', 'EXPRESS Rack'})",2,2
562,0.00017769880053309641,"frozenset({'MSRR-1', 'KERMIT'})",2,2
441,0.00017769880053309641,"frozenset({'MSL', 'EXPRESS Rack'})",2,2
426,0.00017769880053309641,"frozenset({'ETC', 'FSL'})",2,2
492,0.00017769880053309641,"frozenset({'MSG', 'FSL'})",2,2
193,0.00017769880053309641,"frozenset({'ARED', 'CIR'})",2,2
320,0.00017769880053309641,"frozenset({'CGBA', 'FSL'})",2,2
363,0.00017769880053309641,"frozenset({'MDS', 'DECLIC'})",2,2
347,0.00017769880053309641,"frozenset({'SAMS-II', 'CIR'})",2,2
399,0.00017769880053309641,"frozenset({'GN2', 'ELF'})",2,2
341,0.00017769880053309641,"frozenset({'FPEF', 'CIR'})",2,2
352,0.00017769880053309641,"frozenset({'WORF', 'CIR'})",2,2
591,8.884940026654821e-05,"frozenset({'MSRR-1', 'MELFI'})",2,1
536,8.884940026654821e-05,"frozenset({'MSRR-1', 'Holter'})",2,1
535,8.884940026654821e-05,"frozenset({'Holter', 'MSL'})",2,1
532,8.884940026654821e-05,"frozenset({'MSL', 'Hermes'})",2,1
635,8.884940026654821e-05,"frozenset({'MSL', 'PFS'})",2,1
636,8.884940026654821e-05,"frozenset({'SAMS-II', 'MSL'})",2,1
644,8.884940026654821e-05,"frozenset({'SAMS-II', 'MSRR-1'})",2,1
643,8.884940026654821e-05,"frozenset({'MSRR-1', 'PFS'})",2,1
637,8.884940026654821e-05,"frozenset({'MSL', 'TEPC'})",2,1
638,8.884940026654821e-05,"frozenset({'TVIS', 'MSL'})",2,1
561,8.884940026654821e-05,"frozenset({'MSL', 'KERMIT'})",2,1
625,8.884940026654821e-05,"frozenset({'PFMI', 'MSG'})",2,1
260,8.884940026654821e-05,"frozenset({'CB', 'CIR'})",2,1
244,8.884940026654821e-05,"frozenset({'Solar', 'BXF'})",2,1
319,8.884940026654821e-05,"frozenset({'CGBA', 'FIR'})",2,1
296,8.884940026654821e-05,"frozenset({'FSL', 'CEVIS'})",2,1
295,8.884940026654821e-05,"frozenset({'FIR', 'CEVIS'})",2,1
236,8.884940026654821e-05,"frozenset({'BFF', 'ELF'})",2,1
174,8.884940026654821e-05,"frozenset({'ALTEA', 'CIR'})",2,1
216,8.884940026654821e-05,"frozenset({'CIR', 'Actiwatch'})",2,1
197,8.884940026654821e-05,"frozenset({'ARED', 'FSL'})",2,1
196,8.884940026654821e-05,"frozenset({'ARED', 'FIR'})",2,1
480,8.884940026654821e-05,"frozenset({'FPEF', 'MSPR'})",2,1
477,8.884940026654821e-05,"frozenset({'FIR', 'Veggie'})",2,1
476,8.884940026654821e-05,"frozenset({'Ultrasound', 'FIR'})",2,1
475,8.884940026654821e-05,"frozenset({'FIR', 'TEPC'})",2,1
474,8.884940026654821e-05,"frozenset({'SCOF', 'FIR'})",2,1
473,8.884940026654821e-05,"frozenset({'PCBA', 'FIR'})",2,1
472,8.884940026654821e-05,"frozenset({'FIR', 'MWA'})",2,1
467,8.884940026654821e-05,"frozenset({'FIR', 'IPU'})",2,1
466,8.884940026654821e-05,"frozenset({'FSL', 'FIR'})",2,1
465,8.884940026654821e-05,"frozenset({'FPEF', 'FIR'})",2,1
443,8.884940026654821e-05,"frozenset({'MSRR-1', 'EXPRESS Rack'})",2,1
478,8.884940026654821e-05,"frozenset({'FPEF', 'FSL'})",2,1
502,8.884940026654821e-05,"frozenset({'KOBAIRO Rack', 'GHF'})",2,1
497,8.884940026654821e-05,"frozenset({'WORF', 'FSL'})",2,1
496,8.884940026654821e-05,"frozenset({'Ultrasound', 'FSL'})",2,1
495,8.884940026654821e-05,"frozenset({'SLAMMD', 'FSL'})",2,1
494,8.884940026654821e-05,"frozenset({'Mass Measurement Device', 'FSL'})",2,1
491,8.884940026654821e-05,"frozenset({'FSL', 'MERLIN'})",2,1
366,8.884940026654821e-05,"frozenset({'TVIS', 'DECLIC'})",2,1
365,8.884940026654821e-05,"frozenset({'MSL', 'DECLIC'})",2,1
364,8.884940026654821e-05,"frozenset({'MSG', 'DECLIC'})",2,1
362,8.884940026654821e-05,"frozenset({'GLACIER', 'DECLIC'})",2,1
360,8.884940026654821e-05,"frozenset({'DECLIC', 'ELC'})",2,1
351,8.884940026654821e-05,"frozenset({'TVIS', 'CIR'})",2,1
350,8.884940026654821e-05,"frozenset({'CIR', 'TEPC'})",2,1
348,8.884940026654821e-05,"frozenset({'SLAMMD', 'CIR'})",2,1
344,8.884940026654821e-05,"frozenset({'MERLIN', 'CIR'})",2,1
343,8.884940026654821e-05,"frozenset({'MARES', 'CIR'})",2,1
337,8.884940026654821e-05,"frozenset({'Cold Atom Lab', 'CIR'})",2,1
428,8.884940026654821e-05,"frozenset({'FPEF', 'EXPRESS Rack'})",2,1
411,8.884940026654821e-05,"frozenset({'EPM', 'EML'})",2,1
402,8.884940026654821e-05,"frozenset({'SlingShot', 'ELF'})",2,1
400,8.884940026654821e-05,"frozenset({'HSRC', 'ELF'})",2,1
398,8.884940026654821e-05,"frozenset({'EML', 'ELF'})",2,1
387,8.884940026654821e-05,"frozenset({'FPEF', 'ELC'})",2,1
