,support,itemsets,length,frequency
105,0.0004939491232403062,"frozenset({'LSG', 'Glovebox Freezer'})",2,2
95,0.0004939491232403062,"frozenset({'MELFI', 'FROST'})",2,2
89,0.0004939491232403062,"frozenset({'EXPRESS Rack', 'NanoRacks Plate Reader'})",2,2
93,0.0004939491232403062,"frozenset({'TangoLab-2', 'EXPRESS Rack'})",2,2
94,0.0004939491232403062,"frozenset({'GLACIER', 'FROST'})",2,2
102,0.0004939491232403062,"frozenset({'Saibo', 'GLACIER'})",2,2
99,0.0004939491232403062,"frozenset({'GLACIER', 'MSG'})",2,2
100,0.0004939491232403062,"frozenset({'GLACIER', 'MWA'})",2,2
97,0.0002469745616201531,"frozenset({'GLACIER', 'LMM'})",2,1
67,0.0002469745616201531,"frozenset({'Cryo Chiller', 'EXPRESS Rack'})",2,1
131,0.0002469745616201531,"frozenset({'MSG', 'MVIS'})",2,1
132,0.0002469745616201531,"frozenset({'MSG', 'MWA'})",2,1
69,0.0002469745616201531,"frozenset({'Double Coldbag', 'EXPRESS Rack'})",2,1
68,0.0002469745616201531,"frozenset({'NanoRacks External Platform', 'Cyclops'})",2,1
135,0.0002469745616201531,"frozenset({'MSPR', 'MWA'})",2,1
138,0.0002469745616201531,"frozenset({'PGB', 'MVP'})",2,1
137,0.0002469745616201531,"frozenset({'MSPR', 'TELLAS'})",2,1
73,0.0002469745616201531,"frozenset({'Saibo', 'Double Coldbag'})",2,1
66,0.0002469745616201531,"frozenset({'Confocal Microscope', 'MSPR'})",2,1
140,0.0002469745616201531,"frozenset({'NanoRacks CubeSat Deployer', 'NanoRacks-extCygnus-NRCSD'})",2,1
141,0.0002469745616201531,"frozenset({'NanoRacks External Platform', 'NanoRacks Plate Reader'})",2,1
63,0.0002469745616201531,"frozenset({'CB', 'IPU'})",2,1
72,0.0002469745616201531,"frozenset({'Double Coldbag', 'Polar'})",2,1
75,0.0002469745616201531,"frozenset({'EDR', 'EXPRESS Rack'})",2,1
96,0.0002469745616201531,"frozenset({'MSPR', 'FROST'})",2,1
76,0.0002469745616201531,"frozenset({'GLACIER', 'EDR'})",2,1
78,0.0002469745616201531,"frozenset({'MSG', 'EDR'})",2,1
103,0.0002469745616201531,"frozenset({'GLACIER', 'TangoLab-2'})",2,1
85,0.0002469745616201531,"frozenset({'MSPR', 'EXPRESS Rack'})",2,1
86,0.0002469745616201531,"frozenset({'EXPRESS Rack', 'MVP'})",2,1
87,0.0002469745616201531,"frozenset({'EXPRESS Rack', 'MWA'})",2,1
88,0.0002469745616201531,"frozenset({'Mass Measurement Device', 'EXPRESS Rack'})",2,1
62,0.0002469745616201531,"frozenset({'CB', 'EXPRESS Rack'})",2,1
109,0.0002469745616201531,"frozenset({'MWA', 'HRF-2'})",2,1
118,0.0002469745616201531,"frozenset({'KERMIT', 'SAMS-II'})",2,1
117,0.0002469745616201531,"frozenset({'NanoRacks CubeSat Deployer', 'J-SSOD'})",2,1
115,0.0002469745616201531,"frozenset({'MELFI', 'Iceberg'})",2,1
82,0.0002469745616201531,"frozenset({'MAMS', 'EXPRESS Rack'})",2,1
