,support,itemsets,length,frequency
310,0.0004251248804336274,"frozenset({'MERLIN', 'FIR'})",2,4
188,0.0004251248804336274,"frozenset({'MSG', 'Bioculture System'})",2,4
160,0.0004251248804336274,"frozenset({'ARED', 'WORF'})",2,4
233,0.0003188436603252205,"frozenset({'CGBA', 'WORF'})",2,3
378,0.0003188436603252205,"frozenset({'MELFI', 'MVP'})",2,3
229,0.0003188436603252205,"frozenset({'SLAMMD', 'CGBA'})",2,3
224,0.0003188436603252205,"frozenset({'Mass Measurement Device', 'CGBA'})",2,3
228,0.0003188436603252205,"frozenset({'SABL', 'CGBA'})",2,3
278,0.0003188436603252205,"frozenset({'GN2', 'EXPRESS Rack'})",2,3
390,0.0003188436603252205,"frozenset({'MELFI', 'Ultrasound'})",2,3
274,0.0003188436603252205,"frozenset({'ELC', 'WORF'})",2,3
409,0.0003188436603252205,"frozenset({'MSG', 'SAMS-II'})",2,3
396,0.0003188436603252205,"frozenset({'Polar', 'MERLIN'})",2,3
216,0.0003188436603252205,"frozenset({'CIR', 'CGBA'})",2,3
147,0.0003188436603252205,"frozenset({'ARED', 'EXPRESS Rack'})",2,3
360,0.0003188436603252205,"frozenset({'Polar', 'Iceberg'})",2,3
151,0.0003188436603252205,"frozenset({'MELFI', 'ARED'})",2,3
152,0.0003188436603252205,"frozenset({'ARED', 'MERLIN'})",2,3
311,0.0003188436603252205,"frozenset({'MSG', 'FIR'})",2,3
161,0.0003188436603252205,"frozenset({'iRED', 'ARED'})",2,3
329,0.0003188436603252205,"frozenset({'GLACIER', 'SABL'})",2,3
167,0.0003188436603252205,"frozenset({'Actiwatch', 'HRF-2'})",2,3
435,0.0003188436603252205,"frozenset({'SABL', 'Plant Habitat'})",2,3
306,0.0003188436603252205,"frozenset({'Veggie', 'EXPRESS Rack'})",2,3
419,0.0003188436603252205,"frozenset({'RC', 'Mass Measurement Device'})",2,3
260,0.0003188436603252205,"frozenset({'GLACIER', 'Double Coldbag'})",2,3
302,0.0003188436603252205,"frozenset({'TVIS', 'EXPRESS Rack'})",2,3
300,0.0003188436603252205,"frozenset({'EXPRESS Rack', 'SPHERES'})",2,3
298,0.0003188436603252205,"frozenset({'EXPRESS Rack', 'SAMS-II'})",2,3
437,0.0003188436603252205,"frozenset({'SLAMMD', 'RC'})",2,3
369,0.0003188436603252205,"frozenset({'LMM', 'MWA'})",2,3
371,0.0003188436603252205,"frozenset({'MSG', 'LSG'})",2,3
205,0.0003188436603252205,"frozenset({'CEVIS', 'MSRR-1'})",2,3
372,0.0003188436603252205,"frozenset({'Rodent Research', 'LSG'})",2,3
111,0.0003188436603252205,"frozenset({'LMM', 'ABRS'})",2,3
373,0.0003188436603252205,"frozenset({'LSG', 'SABL'})",2,3
336,0.0003188436603252205,"frozenset({'HRF-2', 'HRF-1'})",2,3
368,0.0003188436603252205,"frozenset({'LMM', 'MERLIN'})",2,3
325,0.0002125624402168137,"frozenset({'MSG', 'GLACIER'})",2,2
275,0.0002125624402168137,"frozenset({'EXPRESS Rack', 'ELITE-S2'})",2,2
107,0.0002125624402168137,"frozenset({'ABRS', 'ELC'})",2,2
279,0.0002125624402168137,"frozenset({'Holter', 'EXPRESS Rack'})",2,2
337,0.0002125624402168137,"frozenset({'Holter', 'HRF-1'})",2,2
334,0.0002125624402168137,"frozenset({'MSG', 'Glovebox Freezer'})",2,2
354,0.0002125624402168137,"frozenset({'Holter', 'TVIS'})",2,2
292,0.0002125624402168137,"frozenset({'EXPRESS Rack', 'NanoRacks Plate Reader'})",2,2
296,0.0002125624402168137,"frozenset({'Rodent Research', 'EXPRESS Rack'})",2,2
297,0.0002125624402168137,"frozenset({'EXPRESS Rack', 'SABL'})",2,2
264,0.0002125624402168137,"frozenset({'ELITE-S2', 'ELC'})",2,2
366,0.0002125624402168137,"frozenset({'KFT', 'Veggie'})",2,2
304,0.0002125624402168137,"frozenset({'TangoLab-2', 'EXPRESS Rack'})",2,2
326,0.0002125624402168137,"frozenset({'GLACIER', 'MWA'})",2,2
361,0.0002125624402168137,"frozenset({'KERMIT', 'MSRR-1'})",2,2
333,0.0002125624402168137,"frozenset({'LSG', 'Glovebox Freezer'})",2,2
276,0.0002125624402168137,"frozenset({'EXPRESS Rack', 'FIR'})",2,2
262,0.0002125624402168137,"frozenset({'Double Coldbag', 'MERLIN'})",2,2
150,0.0002125624402168137,"frozenset({'Holter', 'ARED'})",2,2
191,0.0002125624402168137,"frozenset({'EXPRESS Rack', 'Bone Densitometer'})",2,2
187,0.0002125624402168137,"frozenset({'EXPRESS Rack', 'Bioculture System'})",2,2
186,0.0002125624402168137,"frozenset({'CEVIS', 'Bio-Monitor'})",2,2
180,0.0002125624402168137,"frozenset({'BRIC', 'HRF-2'})",2,2
416,0.0002125624402168137,"frozenset({'SPHERES', 'MWA'})",2,2
169,0.0002125624402168137,"frozenset({'MELFI', 'Actiwatch'})",2,2
163,0.0002125624402168137,"frozenset({'CEVIS', 'Actiwatch'})",2,2
156,0.0002125624402168137,"frozenset({'ARED', 'PFS'})",2,2
155,0.0002125624402168137,"frozenset({'ARED', 'PCBA'})",2,2
153,0.0002125624402168137,"frozenset({'MSG', 'ARED'})",2,2
146,0.0002125624402168137,"frozenset({'ARED', 'CIR'})",2,2
196,0.0002125624402168137,"frozenset({'Ultrasound', 'Bone Densitometer'})",2,2
145,0.0002125624402168137,"frozenset({'ARED', 'CGBA'})",2,2
143,0.0002125624402168137,"frozenset({'Actiwatch', 'ARED'})",2,2
434,0.0002125624402168137,"frozenset({'PFS', 'WORF'})",2,2
128,0.0002125624402168137,"frozenset({'CEVIS', 'ALTEA'})",2,2
127,0.0002125624402168137,"frozenset({'ALTEA', 'ARED'})",2,2
126,0.0002125624402168137,"frozenset({'ADSEP', 'SABL'})",2,2
125,0.0002125624402168137,"frozenset({'MELFI', 'ADSEP'})",2,2
444,0.0002125624402168137,"frozenset({'TVIS', 'WORF'})",2,2
110,0.0002125624402168137,"frozenset({'KFT', 'ABRS'})",2,2
109,0.0002125624402168137,"frozenset({'GLACIER', 'ABRS'})",2,2
195,0.0002125624402168137,"frozenset({'Spectrum', 'Bone Densitometer'})",2,2
225,0.0002125624402168137,"frozenset({'CGBA', 'PCBA'})",2,2
211,0.0002125624402168137,"frozenset({'SLAMMD', 'CEVIS'})",2,2
249,0.0002125624402168137,"frozenset({'CellCult', 'MSG'})",2,2
403,0.0002125624402168137,"frozenset({'MSG', 'Mass Measurement Device'})",2,2
226,0.0002125624402168137,"frozenset({'CGBA', 'PFS'})",2,2
346,0.0002125624402168137,"frozenset({'Ultrasound', 'HRF-2'})",2,2
221,0.0002125624402168137,"frozenset({'MELFI', 'CGBA'})",2,2
220,0.0002125624402168137,"frozenset({'Holter', 'CGBA'})",2,2
242,0.0002125624402168137,"frozenset({'CIR', 'SAMS-II'})",2,2
212,0.0002125624402168137,"frozenset({'TEPC', 'CEVIS'})",2,2
395,0.0002125624402168137,"frozenset({'MERLIN', 'PFS'})",2,2
247,0.0002125624402168137,"frozenset({'CIR', 'WORF'})",2,2
394,0.0002125624402168137,"frozenset({'MERLIN', 'PCBA'})",2,2
256,0.0002125624402168137,"frozenset({'MDS', 'DECLIC'})",2,2
386,0.0002125624402168137,"frozenset({'Rodent Research', 'MELFI'})",2,2
250,0.0002125624402168137,"frozenset({'CellCult', 'SABL'})",2,2
377,0.00010628122010840685,"frozenset({'MELFI', 'MSRR-1'})",2,1
438,0.00010628122010840685,"frozenset({'Rodent Research', 'Spectrum'})",2,1
392,0.00010628122010840685,"frozenset({'Wet Lab RNA SmartCycler', 'MELFI'})",2,1
426,0.00010628122010840685,"frozenset({'RAM', 'PCBA'})",2,1
429,0.00010628122010840685,"frozenset({'TEPC', 'PCBA'})",2,1
430,0.00010628122010840685,"frozenset({'Ultrasound', 'PCBA'})",2,1
432,0.00010628122010840685,"frozenset({'TVIS', 'PFS'})",2,1
442,0.00010628122010840685,"frozenset({'SLAMMD', 'WORF'})",2,1
348,0.00010628122010840685,"frozenset({'Holter', 'MSRR-1'})",2,1
441,0.00010628122010840685,"frozenset({'SLAMMD', 'Ultrasound'})",2,1
440,0.00010628122010840685,"frozenset({'SLAMMD', 'TVIS'})",2,1
436,0.00010628122010840685,"frozenset({'Plant Habitat', 'WORF'})",2,1
439,0.00010628122010840685,"frozenset({'SABL', 'TangoLab-1'})",2,1
389,0.00010628122010840685,"frozenset({'TEPC', 'MELFI'})",2,1
404,0.00010628122010840685,"frozenset({'MSG', 'PCBA'})",2,1
358,0.00010628122010840685,"frozenset({'MELFI', 'Iceberg'})",2,1
425,0.00010628122010840685,"frozenset({'NanoRacks External Platform', 'NanoRacks Plate Reader'})",2,1
414,0.00010628122010840685,"frozenset({'SAMS-II', 'MSRR-1'})",2,1
405,0.00010628122010840685,"frozenset({'MSG', 'PFMI'})",2,1
406,0.00010628122010840685,"frozenset({'MSG', 'PFS'})",2,1
402,0.00010628122010840685,"frozenset({'MSG', 'MWA'})",2,1
401,0.00010628122010840685,"frozenset({'MSG', 'MVIS'})",2,1
400,0.00010628122010840685,"frozenset({'TEPC', 'MERLIN'})",2,1
411,0.00010628122010840685,"frozenset({'MSG', 'TVIS'})",2,1
399,0.00010628122010840685,"frozenset({'STaARS-1 EF', 'MERLIN'})",2,1
412,0.00010628122010840685,"frozenset({'MSG', 'WORF'})",2,1
413,0.00010628122010840685,"frozenset({'MSRR-1', 'PFS'})",2,1
415,0.00010628122010840685,"frozenset({'MWA', 'PFS'})",2,1
356,0.00010628122010840685,"frozenset({'Holter', 'WORF'})",2,1
398,0.00010628122010840685,"frozenset({'MERLIN', 'SPHERES'})",2,1
383,0.00010628122010840685,"frozenset({'MELFI', 'Plant Habitat'})",2,1
421,0.00010628122010840685,"frozenset({'TVIS', 'Mass Measurement Device'})",2,1
422,0.00010628122010840685,"frozenset({'Ultrasound', 'Mass Measurement Device'})",2,1
423,0.00010628122010840685,"frozenset({'Mass Measurement Device', 'WORF'})",2,1
363,0.00010628122010840685,"frozenset({'KFT', 'LMM'})",2,1
362,0.00010628122010840685,"frozenset({'KERMIT', 'SAMS-II'})",2,1
359,0.00010628122010840685,"frozenset({'MERLIN', 'Iceberg'})",2,1
424,0.00010628122010840685,"frozenset({'NanoRacks CubeSat Deployer', 'NanoRacks-extCygnus-NRCSD'})",2,1
365,0.00010628122010840685,"frozenset({'KFT', 'MWA'})",2,1
106,0.00010628122010840685,"frozenset({'CGBA', 'ABRS'})",2,1
345,0.00010628122010840685,"frozenset({'RC', 'HRF-2'})",2,1
184,0.00010628122010840685,"frozenset({'Bio-Monitor', 'Bio-Analyzer'})",2,1
165,0.00010628122010840685,"frozenset({'Actiwatch', 'EXPRESS Rack'})",2,1
170,0.00010628122010840685,"frozenset({'MSG', 'Actiwatch'})",2,1
171,0.00010628122010840685,"frozenset({'Actiwatch', 'PFS'})",2,1
173,0.00010628122010840685,"frozenset({'Actiwatch', 'TVIS'})",2,1
175,0.00010628122010840685,"frozenset({'Actiwatch', 'WORF'})",2,1
176,0.00010628122010840685,"frozenset({'Astrobee', 'SPHERES'})",2,1
177,0.00010628122010840685,"frozenset({'BFF', 'MERLIN'})",2,1
178,0.00010628122010840685,"frozenset({'BFF', 'SlingShot'})",2,1
179,0.00010628122010840685,"frozenset({'BRIC', 'EXPRESS Rack'})",2,1
182,0.00010628122010840685,"frozenset({'BSTC', 'EXPRESS Rack'})",2,1
185,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'Bio-Analyzer'})",2,1
217,0.00010628122010840685,"frozenset({'CGBA', 'ELC'})",2,1
189,0.00010628122010840685,"frozenset({'CGBA', 'Biotube'})",2,1
190,0.00010628122010840685,"frozenset({'Bone Densitometer', 'ELC'})",2,1
192,0.00010628122010840685,"frozenset({'MELFI', 'Bone Densitometer'})",2,1
194,0.00010628122010840685,"frozenset({'Rodent Research', 'Bone Densitometer'})",2,1
198,0.00010628122010840685,"frozenset({'CBPD', 'PFS'})",2,1
202,0.00010628122010840685,"frozenset({'CEVIS', 'FIR'})",2,1
203,0.00010628122010840685,"frozenset({'CEVIS', 'GLACIER'})",2,1
206,0.00010628122010840685,"frozenset({'CEVIS', 'MWA'})",2,1
207,0.00010628122010840685,"frozenset({'CEVIS', 'Mass Measurement Device'})",2,1
208,0.00010628122010840685,"frozenset({'CEVIS', 'PCBA'})",2,1
164,0.00010628122010840685,"frozenset({'Actiwatch', 'CIR'})",2,1
157,0.00010628122010840685,"frozenset({'TEPC', 'ARED'})",2,1
154,0.00010628122010840685,"frozenset({'ARED', 'MWA'})",2,1
149,0.00010628122010840685,"frozenset({'ARED', 'HRF-2'})",2,1
112,0.00010628122010840685,"frozenset({'MDS', 'ABRS'})",2,1
114,0.00010628122010840685,"frozenset({'MERLIN', 'ABRS'})",2,1
115,0.00010628122010840685,"frozenset({'MSG', 'ABRS'})",2,1
117,0.00010628122010840685,"frozenset({'Mass Measurement Device', 'ABRS'})",2,1
118,0.00010628122010840685,"frozenset({'SLAMMD', 'ABRS'})",2,1
119,0.00010628122010840685,"frozenset({'TVIS', 'ABRS'})",2,1
121,0.00010628122010840685,"frozenset({'ABS', 'AMF'})",2,1
123,0.00010628122010840685,"frozenset({'ADSEP', 'Bioculture System'})",2,1
129,0.00010628122010840685,"frozenset({'ALTEA', 'CIR'})",2,1
131,0.00010628122010840685,"frozenset({'GLACIER', 'ALTEA'})",2,1
133,0.00010628122010840685,"frozenset({'MELFI', 'ALTEA'})",2,1
134,0.00010628122010840685,"frozenset({'ALTEA', 'MERLIN'})",2,1
135,0.00010628122010840685,"frozenset({'MSG', 'ALTEA'})",2,1
136,0.00010628122010840685,"frozenset({'ALTEA', 'PCBA'})",2,1
137,0.00010628122010840685,"frozenset({'ALTEA', 'PFS'})",2,1
138,0.00010628122010840685,"frozenset({'ALTEA', 'SPHERES'})",2,1
139,0.00010628122010840685,"frozenset({'TEPC', 'ALTEA'})",2,1
140,0.00010628122010840685,"frozenset({'TVIS', 'ALTEA'})",2,1
141,0.00010628122010840685,"frozenset({'ALTEA', 'WORF'})",2,1
142,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'AMF'})",2,1
148,0.00010628122010840685,"frozenset({'ARED', 'FIR'})",2,1
210,0.00010628122010840685,"frozenset({'CEVIS', 'RAM'})",2,1
219,0.00010628122010840685,"frozenset({'CGBA', 'FIR'})",2,1
343,0.00010628122010840685,"frozenset({'HRF-2', 'MWA'})",2,1
317,0.00010628122010840685,"frozenset({'MELFI', 'Fruit Fly Lab'})",2,1
290,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'Mass Measurement Device'})",2,1
291,0.00010628122010840685,"frozenset({'Mobile SpaceLab', 'EXPRESS Rack'})",2,1
299,0.00010628122010840685,"frozenset({'SLAMMD', 'EXPRESS Rack'})",2,1
301,0.00010628122010840685,"frozenset({'TEPC', 'EXPRESS Rack'})",2,1
305,0.00010628122010840685,"frozenset({'Ultrasound', 'EXPRESS Rack'})",2,1
312,0.00010628122010840685,"frozenset({'MWA', 'FIR'})",2,1
313,0.00010628122010840685,"frozenset({'FIR', 'PCBA'})",2,1
314,0.00010628122010840685,"frozenset({'TEPC', 'FIR'})",2,1
315,0.00010628122010840685,"frozenset({'Ultrasound', 'FIR'})",2,1
316,0.00010628122010840685,"frozenset({'Veggie', 'FIR'})",2,1
318,0.00010628122010840685,"frozenset({'Fruit Fly Lab', 'MWA'})",2,1
230,0.00010628122010840685,"frozenset({'TEPC', 'CGBA'})",2,1
319,0.00010628122010840685,"frozenset({'Rodent Research', 'Fruit Fly Lab'})",2,1
320,0.00010628122010840685,"frozenset({'HRF-2', 'GASMAP'})",2,1
321,0.00010628122010840685,"frozenset({'GLACIER', 'LMM'})",2,1
322,0.00010628122010840685,"frozenset({'MDS', 'GLACIER'})",2,1
327,0.00010628122010840685,"frozenset({'GLACIER', 'PFS'})",2,1
330,0.00010628122010840685,"frozenset({'GLACIER', 'TangoLab-2'})",2,1
331,0.00010628122010840685,"frozenset({'Veggie', 'GLACIER'})",2,1
332,0.00010628122010840685,"frozenset({'GN2', 'Plant Habitat'})",2,1
335,0.00010628122010840685,"frozenset({'Rodent Research', 'Glovebox Freezer'})",2,1
339,0.00010628122010840685,"frozenset({'PFS', 'HRF-1'})",2,1
289,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'MWA'})",2,1
288,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'MVP'})",2,1
287,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'MSRR-1'})",2,1
282,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'MAMS'})",2,1
231,0.00010628122010840685,"frozenset({'TVIS', 'CGBA'})",2,1
232,0.00010628122010840685,"frozenset({'Ultrasound', 'CGBA'})",2,1
234,0.00010628122010840685,"frozenset({'Cold Atom Lab', 'CIR'})",2,1
239,0.00010628122010840685,"frozenset({'MERLIN', 'CIR'})",2,1
243,0.00010628122010840685,"frozenset({'SLAMMD', 'CIR'})",2,1
245,0.00010628122010840685,"frozenset({'TEPC', 'CIR'})",2,1
246,0.00010628122010840685,"frozenset({'TVIS', 'CIR'})",2,1
251,0.00010628122010840685,"frozenset({'Cryo Chiller', 'EXPRESS Rack'})",2,1
252,0.00010628122010840685,"frozenset({'NanoRacks External Platform', 'Cyclops'})",2,1
253,0.00010628122010840685,"frozenset({'DECLIC', 'ELC'})",2,1
255,0.00010628122010840685,"frozenset({'GLACIER', 'DECLIC'})",2,1
257,0.00010628122010840685,"frozenset({'MSG', 'DECLIC'})",2,1
258,0.00010628122010840685,"frozenset({'TVIS', 'DECLIC'})",2,1
259,0.00010628122010840685,"frozenset({'Double Coldbag', 'EXPRESS Rack'})",2,1
263,0.00010628122010840685,"frozenset({'Double Coldbag', 'Polar'})",2,1
267,0.00010628122010840685,"frozenset({'MDS', 'ELC'})",2,1
268,0.00010628122010840685,"frozenset({'MELFI', 'ELC'})",2,1
270,0.00010628122010840685,"frozenset({'MSG', 'ELC'})",2,1
271,0.00010628122010840685,"frozenset({'Plant Habitat', 'ELC'})",2,1
272,0.00010628122010840685,"frozenset({'SCAN Testbed', 'ELC'})",2,1
281,0.00010628122010840685,"frozenset({'EXPRESS Rack', 'LIDAL'})",2,1
446,0.00010628122010840685,"frozenset({'Ultrasound', 'WORF'})",2,1
