,support,itemsets,length,frequency
603,0.0007996446023989338,"frozenset({'SABL', 'MELFI'})",2,9
667,0.0007996446023989338,"frozenset({'RC', 'PFS'})",2,9
469,0.0007107952021323857,"frozenset({'FIR', 'MELFI'})",2,8
340,0.0007107952021323857,"frozenset({'CIR', 'FIR'})",2,8
599,0.0007107952021323857,"frozenset({'Polar', 'MELFI'})",2,8
391,0.0007107952021323857,"frozenset({'MERLIN', 'ELC'})",2,8
437,0.0006219458018658375,"frozenset({'EXPRESS Rack', 'MDS'})",2,7
689,0.0006219458018658375,"frozenset({'TangoLab-1', 'TangoLab-2'})",2,7
629,0.0006219458018658375,"frozenset({'MSG', 'SABL'})",2,7
451,0.0006219458018658375,"frozenset({'EXPRESS Rack', 'Polar'})",2,7
241,0.0006219458018658375,"frozenset({'BRIC', 'MELFI'})",2,7
464,0.0005330964015992892,"frozenset({'EXPRESS Rack', 'WORF'})",2,6
537,0.0005330964015992892,"frozenset({'Holter', 'Mass Measurement Device'})",2,6
616,0.0005330964015992892,"frozenset({'MERLIN', 'SABL'})",2,6
585,0.0005330964015992892,"frozenset({'MDS', 'MELFI'})",2,6
329,0.0005330964015992892,"frozenset({'CGBA', 'Plant Habitat'})",2,6
160,0.0005330964015992892,"frozenset({'MWA', 'ABRS'})",2,6
164,0.0005330964015992892,"frozenset({'Veggie', 'ABRS'})",2,6
541,0.0005330964015992892,"frozenset({'Holter', 'SLAMMD'})",2,6
168,0.0005330964015992892,"frozenset({'ADSEP', 'CellCult'})",2,6
388,0.000444247001332741,"frozenset({'ELC', 'GLACIER'})",2,5
291,0.000444247001332741,"frozenset({'CIR', 'CEVIS'})",2,5
342,0.000444247001332741,"frozenset({'CIR', 'LMM'})",2,5
214,0.000444247001332741,"frozenset({'Actiwatch', 'CBPD'})",2,5
660,0.000444247001332741,"frozenset({'PCBA', 'RC'})",2,5
256,0.000444247001332741,"frozenset({'MSG', 'Bone Densitometer'})",2,5
554,0.000444247001332741,"frozenset({'WORF', 'ISERV'})",2,5
628,0.000444247001332741,"frozenset({'MSG', 'Rodent Research'})",2,5
669,0.000444247001332741,"frozenset({'Ultrasound', 'PFS'})",2,5
650,0.000444247001332741,"frozenset({'Veggie', 'MWA'})",2,5
611,0.000444247001332741,"frozenset({'MSG', 'MERLIN'})",2,5
449,0.000444247001332741,"frozenset({'EXPRESS Rack', 'PFS'})",2,5
353,0.000444247001332741,"frozenset({'CellCult', 'MELFI'})",2,5
510,0.00035539760106619283,"frozenset({'Polar', 'GLACIER'})",2,4
460,0.00035539760106619283,"frozenset({'EXPRESS Rack', 'TangoLab-1'})",2,4
157,0.00035539760106619283,"frozenset({'ABRS', 'MELFI'})",2,4
338,0.00035539760106619283,"frozenset({'CIR', 'ELC'})",2,4
166,0.00035539760106619283,"frozenset({'ADSEP', 'BFF'})",2,4
369,0.00035539760106619283,"frozenset({'Double Coldbag', 'MELFI'})",2,4
152,0.00035539760106619283,"frozenset({'EXPRESS Rack', 'ABRS'})",2,4
294,0.00035539760106619283,"frozenset({'EXPRESS Rack', 'CEVIS'})",2,4
212,0.00035539760106619283,"frozenset({'WORF', 'ARED'})",2,4
470,0.00035539760106619283,"frozenset({'MERLIN', 'FIR'})",2,4
575,0.00035539760106619283,"frozenset({'Veggie', 'LMM'})",2,4
324,0.00035539760106619283,"frozenset({'MERLIN', 'CGBA'})",2,4
251,0.00035539760106619283,"frozenset({'MSG', 'Bioculture System'})",2,4
433,0.00035539760106619283,"frozenset({'EXPRESS Rack', 'Iceberg'})",2,4
521,0.0002665482007996446,"frozenset({'HRF-1', 'HRF-2'})",2,3
471,0.0002665482007996446,"frozenset({'MSG', 'FIR'})",2,3
512,0.0002665482007996446,"frozenset({'SABL', 'GLACIER'})",2,3
463,0.0002665482007996446,"frozenset({'Veggie', 'EXPRESS Rack'})",2,3
459,0.0002665482007996446,"frozenset({'EXPRESS Rack', 'TVIS'})",2,3
557,0.0002665482007996446,"frozenset({'Polar', 'Iceberg'})",2,3
457,0.0002665482007996446,"frozenset({'EXPRESS Rack', 'SPHERES'})",2,3
455,0.0002665482007996446,"frozenset({'EXPRESS Rack', 'SAMS-II'})",2,3
431,0.0002665482007996446,"frozenset({'EXPRESS Rack', 'GN2'})",2,3
592,0.0002665482007996446,"frozenset({'MVP', 'MELFI'})",2,3
573,0.0002665482007996446,"frozenset({'MERLIN', 'LMM'})",2,3
574,0.0002665482007996446,"frozenset({'MWA', 'LMM'})",2,3
576,0.0002665482007996446,"frozenset({'MSG', 'LSG'})",2,3
397,0.0002665482007996446,"frozenset({'WORF', 'ELC'})",2,3
578,0.0002665482007996446,"frozenset({'LSG', 'SABL'})",2,3
368,0.0002665482007996446,"frozenset({'Double Coldbag', 'GLACIER'})",2,3
577,0.0002665482007996446,"frozenset({'LSG', 'Rodent Research'})",2,3
336,0.0002665482007996446,"frozenset({'WORF', 'CGBA'})",2,3
652,0.0002665482007996446,"frozenset({'RC', 'Mass Measurement Device'})",2,3
630,0.0002665482007996446,"frozenset({'MSG', 'SAMS-II'})",2,3
203,0.0002665482007996446,"frozenset({'MERLIN', 'ARED'})",2,3
202,0.0002665482007996446,"frozenset({'ARED', 'MELFI'})",2,3
195,0.0002665482007996446,"frozenset({'EXPRESS Rack', 'ARED'})",2,3
220,0.0002665482007996446,"frozenset({'Actiwatch', 'HRF-2'})",2,3
302,0.0002665482007996446,"frozenset({'MSRR-1', 'CEVIS'})",2,3
614,0.0002665482007996446,"frozenset({'MERLIN', 'Polar'})",2,3
671,0.0002665482007996446,"frozenset({'SABL', 'Plant Habitat'})",2,3
314,0.0002665482007996446,"frozenset({'CIR', 'CGBA'})",2,3
677,0.0002665482007996446,"frozenset({'SLAMMD', 'RC'})",2,3
213,0.0002665482007996446,"frozenset({'iRED', 'ARED'})",2,3
155,0.0002665482007996446,"frozenset({'LMM', 'ABRS'})",2,3
608,0.0002665482007996446,"frozenset({'Ultrasound', 'MELFI'})",2,3
332,0.0002665482007996446,"frozenset({'SLAMMD', 'CGBA'})",2,3
331,0.0002665482007996446,"frozenset({'SABL', 'CGBA'})",2,3
326,0.0002665482007996446,"frozenset({'CGBA', 'Mass Measurement Device'})",2,3
427,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'FIR'})",2,2
215,0.00017769880053309641,"frozenset({'Actiwatch', 'CEVIS'})",2,2
454,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'SABL'})",2,2
453,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'Rodent Research'})",2,2
222,0.00017769880053309641,"frozenset({'Actiwatch', 'MELFI'})",2,2
448,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'NanoRacks Plate Reader'})",2,2
151,0.00017769880053309641,"frozenset({'ELC', 'ABRS'})",2,2
562,0.00017769880053309641,"frozenset({'KERMIT', 'MSRR-1'})",2,2
569,0.00017769880053309641,"frozenset({'Veggie', 'KFT'})",2,2
461,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'TangoLab-2'})",2,2
648,0.00017769880053309641,"frozenset({'SPHERES', 'MWA'})",2,2
432,0.00017769880053309641,"frozenset({'Holter', 'EXPRESS Rack'})",2,2
240,0.00017769880053309641,"frozenset({'BRIC', 'HRF-2'})",2,2
207,0.00017769880053309641,"frozenset({'ARED', 'PFS'})",2,2
206,0.00017769880053309641,"frozenset({'PCBA', 'ARED'})",2,2
153,0.00017769880053309641,"frozenset({'ABRS', 'GLACIER'})",2,2
519,0.00017769880053309641,"frozenset({'MSG', 'Glovebox Freezer'})",2,2
518,0.00017769880053309641,"frozenset({'LSG', 'Glovebox Freezer'})",2,2
154,0.00017769880053309641,"frozenset({'KFT', 'ABRS'})",2,2
688,0.00017769880053309641,"frozenset({'TVIS', 'WORF'})",2,2
508,0.00017769880053309641,"frozenset({'MWA', 'GLACIER'})",2,2
507,0.00017769880053309641,"frozenset({'MSG', 'GLACIER'})",2,2
169,0.00017769880053309641,"frozenset({'ADSEP', 'MELFI'})",2,2
531,0.00017769880053309641,"frozenset({'Ultrasound', 'HRF-2'})",2,2
170,0.00017769880053309641,"frozenset({'ADSEP', 'SABL'})",2,2
171,0.00017769880053309641,"frozenset({'ARED', 'ALTEA'})",2,2
173,0.00017769880053309641,"frozenset({'ALTEA', 'CEVIS'})",2,2
543,0.00017769880053309641,"frozenset({'Holter', 'TVIS'})",2,2
670,0.00017769880053309641,"frozenset({'WORF', 'PFS'})",2,2
189,0.00017769880053309641,"frozenset({'Actiwatch', 'ARED'})",2,2
192,0.00017769880053309641,"frozenset({'ARED', 'CGBA'})",2,2
193,0.00017769880053309641,"frozenset({'CIR', 'ARED'})",2,2
200,0.00017769880053309641,"frozenset({'Holter', 'ARED'})",2,2
204,0.00017769880053309641,"frozenset({'MSG', 'ARED'})",2,2
250,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'Bioculture System'})",2,2
522,0.00017769880053309641,"frozenset({'Holter', 'HRF-1'})",2,2
622,0.00017769880053309641,"frozenset({'MSG', 'Mass Measurement Device'})",2,2
321,0.00017769880053309641,"frozenset({'Holter', 'CGBA'})",2,2
354,0.00017769880053309641,"frozenset({'MSG', 'CellCult'})",2,2
612,0.00017769880053309641,"frozenset({'MERLIN', 'PCBA'})",2,2
384,0.00017769880053309641,"frozenset({'ELITE-S2', 'ELC'})",2,2
363,0.00017769880053309641,"frozenset({'DECLIC', 'MDS'})",2,2
310,0.00017769880053309641,"frozenset({'CEVIS', 'TEPC'})",2,2
309,0.00017769880053309641,"frozenset({'SLAMMD', 'CEVIS'})",2,2
613,0.00017769880053309641,"frozenset({'MERLIN', 'PFS'})",2,2
370,0.00017769880053309641,"frozenset({'MERLIN', 'Double Coldbag'})",2,2
355,0.00017769880053309641,"frozenset({'SABL', 'CellCult'})",2,2
347,0.00017769880053309641,"frozenset({'CIR', 'SAMS-II'})",2,2
602,0.00017769880053309641,"frozenset({'Rodent Research', 'MELFI'})",2,2
403,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'ELITE-S2'})",2,2
327,0.00017769880053309641,"frozenset({'PCBA', 'CGBA'})",2,2
258,0.00017769880053309641,"frozenset({'Spectrum', 'Bone Densitometer'})",2,2
328,0.00017769880053309641,"frozenset({'PFS', 'CGBA'})",2,2
323,0.00017769880053309641,"frozenset({'CGBA', 'MELFI'})",2,2
259,0.00017769880053309641,"frozenset({'Ultrasound', 'Bone Densitometer'})",2,2
254,0.00017769880053309641,"frozenset({'EXPRESS Rack', 'Bone Densitometer'})",2,2
352,0.00017769880053309641,"frozenset({'CIR', 'WORF'})",2,2
524,8.884940026654821e-05,"frozenset({'HRF-1', 'PFS'})",2,1
672,8.884940026654821e-05,"frozenset({'WORF', 'Plant Habitat'})",2,1
545,8.884940026654821e-05,"frozenset({'Holter', 'WORF'})",2,1
668,8.884940026654821e-05,"frozenset({'TVIS', 'PFS'})",2,1
591,8.884940026654821e-05,"frozenset({'MSRR-1', 'MELFI'})",2,1
682,8.884940026654821e-05,"frozenset({'TVIS', 'SLAMMD'})",2,1
610,8.884940026654821e-05,"frozenset({'Wet Lab RNA SmartCycler', 'MELFI'})",2,1
598,8.884940026654821e-05,"frozenset({'MELFI', 'Plant Habitat'})",2,1
681,8.884940026654821e-05,"frozenset({'TangoLab-1', 'SABL'})",2,1
536,8.884940026654821e-05,"frozenset({'Holter', 'MSRR-1'})",2,1
528,8.884940026654821e-05,"frozenset({'MWA', 'HRF-2'})",2,1
617,8.884940026654821e-05,"frozenset({'MERLIN', 'SPHERES'})",2,1
684,8.884940026654821e-05,"frozenset({'SLAMMD', 'WORF'})",2,1
530,8.884940026654821e-05,"frozenset({'RC', 'HRF-2'})",2,1
683,8.884940026654821e-05,"frozenset({'Ultrasound', 'SLAMMD'})",2,1
678,8.884940026654821e-05,"frozenset({'Spectrum', 'Rodent Research'})",2,1
618,8.884940026654821e-05,"frozenset({'MERLIN', 'STaARS-1 EF'})",2,1
563,8.884940026654821e-05,"frozenset({'KERMIT', 'SAMS-II'})",2,1
564,8.884940026654821e-05,"frozenset({'KFT', 'LMM'})",2,1
654,8.884940026654821e-05,"frozenset({'TVIS', 'Mass Measurement Device'})",2,1
632,8.884940026654821e-05,"frozenset({'MSG', 'TVIS'})",2,1
567,8.884940026654821e-05,"frozenset({'KFT', 'MWA'})",2,1
646,8.884940026654821e-05,"frozenset({'MWA', 'PFS'})",2,1
633,8.884940026654821e-05,"frozenset({'MSG', 'WORF'})",2,1
607,8.884940026654821e-05,"frozenset({'MELFI', 'TEPC'})",2,1
619,8.884940026654821e-05,"frozenset({'MERLIN', 'TEPC'})",2,1
644,8.884940026654821e-05,"frozenset({'SAMS-II', 'MSRR-1'})",2,1
643,8.884940026654821e-05,"frozenset({'PFS', 'MSRR-1'})",2,1
655,8.884940026654821e-05,"frozenset({'Ultrasound', 'Mass Measurement Device'})",2,1
663,8.884940026654821e-05,"frozenset({'Ultrasound', 'PCBA'})",2,1
621,8.884940026654821e-05,"frozenset({'MSG', 'MWA'})",2,1
662,8.884940026654821e-05,"frozenset({'PCBA', 'TEPC'})",2,1
623,8.884940026654821e-05,"frozenset({'MSG', 'PCBA'})",2,1
555,8.884940026654821e-05,"frozenset({'Iceberg', 'MELFI'})",2,1
556,8.884940026654821e-05,"frozenset({'MERLIN', 'Iceberg'})",2,1
625,8.884940026654821e-05,"frozenset({'MSG', 'PFMI'})",2,1
659,8.884940026654821e-05,"frozenset({'RAM', 'PCBA'})",2,1
626,8.884940026654821e-05,"frozenset({'MSG', 'PFS'})",2,1
658,8.884940026654821e-05,"frozenset({'NanoRacks Plate Reader', 'NanoRacks External Platform'})",2,1
657,8.884940026654821e-05,"frozenset({'NanoRacks CubeSat Deployer', 'NanoRacks-extCygnus-NRCSD'})",2,1
656,8.884940026654821e-05,"frozenset({'WORF', 'Mass Measurement Device'})",2,1
150,8.884940026654821e-05,"frozenset({'CGBA', 'ABRS'})",2,1
520,8.884940026654821e-05,"frozenset({'Glovebox Freezer', 'Rodent Research'})",2,1
257,8.884940026654821e-05,"frozenset({'Bone Densitometer', 'Rodent Research'})",2,1
255,8.884940026654821e-05,"frozenset({'Bone Densitometer', 'MELFI'})",2,1
253,8.884940026654821e-05,"frozenset({'Bone Densitometer', 'ELC'})",2,1
252,8.884940026654821e-05,"frozenset({'Biotube', 'CGBA'})",2,1
242,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'BSTC'})",2,1
239,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'BRIC'})",2,1
238,8.884940026654821e-05,"frozenset({'SlingShot', 'BFF'})",2,1
237,8.884940026654821e-05,"frozenset({'MERLIN', 'BFF'})",2,1
235,8.884940026654821e-05,"frozenset({'SPHERES', 'Astrobee'})",2,1
319,8.884940026654821e-05,"frozenset({'FIR', 'CGBA'})",2,1
316,8.884940026654821e-05,"frozenset({'CGBA', 'ELC'})",2,1
308,8.884940026654821e-05,"frozenset({'RAM', 'CEVIS'})",2,1
305,8.884940026654821e-05,"frozenset({'PCBA', 'CEVIS'})",2,1
304,8.884940026654821e-05,"frozenset({'CEVIS', 'Mass Measurement Device'})",2,1
303,8.884940026654821e-05,"frozenset({'MWA', 'CEVIS'})",2,1
297,8.884940026654821e-05,"frozenset({'CEVIS', 'GLACIER'})",2,1
295,8.884940026654821e-05,"frozenset({'FIR', 'CEVIS'})",2,1
288,8.884940026654821e-05,"frozenset({'CBPD', 'PFS'})",2,1
333,8.884940026654821e-05,"frozenset({'CGBA', 'TEPC'})",2,1
185,8.884940026654821e-05,"frozenset({'ALTEA', 'TEPC'})",2,1
182,8.884940026654821e-05,"frozenset({'ALTEA', 'PFS'})",2,1
181,8.884940026654821e-05,"frozenset({'PCBA', 'ALTEA'})",2,1
180,8.884940026654821e-05,"frozenset({'MSG', 'ALTEA'})",2,1
179,8.884940026654821e-05,"frozenset({'MERLIN', 'ALTEA'})",2,1
178,8.884940026654821e-05,"frozenset({'ALTEA', 'MELFI'})",2,1
176,8.884940026654821e-05,"frozenset({'ALTEA', 'GLACIER'})",2,1
174,8.884940026654821e-05,"frozenset({'CIR', 'ALTEA'})",2,1
167,8.884940026654821e-05,"frozenset({'ADSEP', 'Bioculture System'})",2,1
165,8.884940026654821e-05,"frozenset({'ABS', 'AMF'})",2,1
163,8.884940026654821e-05,"frozenset({'TVIS', 'ABRS'})",2,1
162,8.884940026654821e-05,"frozenset({'SLAMMD', 'ABRS'})",2,1
161,8.884940026654821e-05,"frozenset({'ABRS', 'Mass Measurement Device'})",2,1
159,8.884940026654821e-05,"frozenset({'MSG', 'ABRS'})",2,1
158,8.884940026654821e-05,"frozenset({'MERLIN', 'ABRS'})",2,1
156,8.884940026654821e-05,"frozenset({'MDS', 'ABRS'})",2,1
184,8.884940026654821e-05,"frozenset({'SPHERES', 'ALTEA'})",2,1
186,8.884940026654821e-05,"frozenset({'TVIS', 'ALTEA'})",2,1
187,8.884940026654821e-05,"frozenset({'WORF', 'ALTEA'})",2,1
229,8.884940026654821e-05,"frozenset({'Actiwatch', 'WORF'})",2,1
227,8.884940026654821e-05,"frozenset({'Actiwatch', 'TVIS'})",2,1
224,8.884940026654821e-05,"frozenset({'Actiwatch', 'PFS'})",2,1
223,8.884940026654821e-05,"frozenset({'MSG', 'Actiwatch'})",2,1
218,8.884940026654821e-05,"frozenset({'Actiwatch', 'EXPRESS Rack'})",2,1
216,8.884940026654821e-05,"frozenset({'Actiwatch', 'CIR'})",2,1
209,8.884940026654821e-05,"frozenset({'ARED', 'TEPC'})",2,1
205,8.884940026654821e-05,"frozenset({'MWA', 'ARED'})",2,1
199,8.884940026654821e-05,"frozenset({'ARED', 'HRF-2'})",2,1
196,8.884940026654821e-05,"frozenset({'FIR', 'ARED'})",2,1
188,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'AMF'})",2,1
334,8.884940026654821e-05,"frozenset({'TVIS', 'CGBA'})",2,1
517,8.884940026654821e-05,"frozenset({'GN2', 'Plant Habitat'})",2,1
477,8.884940026654821e-05,"frozenset({'Veggie', 'FIR'})",2,1
476,8.884940026654821e-05,"frozenset({'FIR', 'Ultrasound'})",2,1
475,8.884940026654821e-05,"frozenset({'FIR', 'TEPC'})",2,1
473,8.884940026654821e-05,"frozenset({'FIR', 'PCBA'})",2,1
472,8.884940026654821e-05,"frozenset({'FIR', 'MWA'})",2,1
462,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'Ultrasound'})",2,1
458,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'TEPC'})",2,1
456,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'SLAMMD'})",2,1
447,8.884940026654821e-05,"frozenset({'Mobile SpaceLab', 'EXPRESS Rack'})",2,1
446,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'Mass Measurement Device'})",2,1
445,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'MWA'})",2,1
444,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'MVP'})",2,1
443,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'MSRR-1'})",2,1
515,8.884940026654821e-05,"frozenset({'Veggie', 'GLACIER'})",2,1
514,8.884940026654821e-05,"frozenset({'GLACIER', 'TangoLab-2'})",2,1
509,8.884940026654821e-05,"frozenset({'PFS', 'GLACIER'})",2,1
504,8.884940026654821e-05,"frozenset({'MDS', 'GLACIER'})",2,1
503,8.884940026654821e-05,"frozenset({'LMM', 'GLACIER'})",2,1
501,8.884940026654821e-05,"frozenset({'GASMAP', 'HRF-2'})",2,1
500,8.884940026654821e-05,"frozenset({'Fruit Fly Lab', 'Rodent Research'})",2,1
499,8.884940026654821e-05,"frozenset({'Fruit Fly Lab', 'MWA'})",2,1
498,8.884940026654821e-05,"frozenset({'Fruit Fly Lab', 'MELFI'})",2,1
435,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'MAMS'})",2,1
335,8.884940026654821e-05,"frozenset({'Ultrasound', 'CGBA'})",2,1
371,8.884940026654821e-05,"frozenset({'Polar', 'Double Coldbag'})",2,1
367,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'Double Coldbag'})",2,1
366,8.884940026654821e-05,"frozenset({'DECLIC', 'TVIS'})",2,1
364,8.884940026654821e-05,"frozenset({'MSG', 'DECLIC'})",2,1
362,8.884940026654821e-05,"frozenset({'DECLIC', 'GLACIER'})",2,1
360,8.884940026654821e-05,"frozenset({'DECLIC', 'ELC'})",2,1
359,8.884940026654821e-05,"frozenset({'Cyclops', 'NanoRacks External Platform'})",2,1
358,8.884940026654821e-05,"frozenset({'Cryo Chiller', 'EXPRESS Rack'})",2,1
351,8.884940026654821e-05,"frozenset({'TVIS', 'CIR'})",2,1
350,8.884940026654821e-05,"frozenset({'CIR', 'TEPC'})",2,1
348,8.884940026654821e-05,"frozenset({'CIR', 'SLAMMD'})",2,1
344,8.884940026654821e-05,"frozenset({'MERLIN', 'CIR'})",2,1
337,8.884940026654821e-05,"frozenset({'CIR', 'Cold Atom Lab'})",2,1
434,8.884940026654821e-05,"frozenset({'LIDAL', 'EXPRESS Rack'})",2,1
394,8.884940026654821e-05,"frozenset({'SCAN Testbed', 'ELC'})",2,1
393,8.884940026654821e-05,"frozenset({'ELC', 'Plant Habitat'})",2,1
392,8.884940026654821e-05,"frozenset({'MSG', 'ELC'})",2,1
390,8.884940026654821e-05,"frozenset({'ELC', 'MELFI'})",2,1
389,8.884940026654821e-05,"frozenset({'MDS', 'ELC'})",2,1
690,8.884940026654821e-05,"frozenset({'Ultrasound', 'WORF'})",2,1
