,support,itemsets,length,frequency
600,8.884940026654821e-05,"frozenset({'Portable Pulmonary Function System', 'MELFI'})",2,1
645,8.884940026654821e-05,"frozenset({'PGB', 'MVP'})",2,1
579,8.884940026654821e-05,"frozenset({'MERLIN', 'MARES'})",2,1
649,8.884940026654821e-05,"frozenset({'Solar', 'MWA'})",2,1
635,8.884940026654821e-05,"frozenset({'MSL', 'PFS'})",2,1
568,8.884940026654821e-05,"frozenset({'KFT', 'Solar'})",2,1
636,8.884940026654821e-05,"frozenset({'MSL', 'SAMS-II'})",2,1
637,8.884940026654821e-05,"frozenset({'MSL', 'TEPC'})",2,1
638,8.884940026654821e-05,"frozenset({'TVIS', 'MSL'})",2,1
561,8.884940026654821e-05,"frozenset({'KERMIT', 'MSL'})",2,1
580,8.884940026654821e-05,"frozenset({'MSG', 'MARES'})",2,1
571,8.884940026654821e-05,"frozenset({'Kubik', 'TEPC'})",2,1
583,8.884940026654821e-05,"frozenset({'MARES', 'Ultrasound'})",2,1
627,8.884940026654821e-05,"frozenset({'MSG', 'Portable Pulmonary Function System'})",2,1
606,8.884940026654821e-05,"frozenset({'Solar', 'MELFI'})",2,1
244,8.884940026654821e-05,"frozenset({'BXF', 'Solar'})",2,1
317,8.884940026654821e-05,"frozenset({'EPM', 'CGBA'})",2,1
300,8.884940026654821e-05,"frozenset({'Kubik', 'CEVIS'})",2,1
296,8.884940026654821e-05,"frozenset({'FSL', 'CEVIS'})",2,1
183,8.884940026654821e-05,"frozenset({'Portable Pulmonary Function System', 'ALTEA'})",2,1
225,8.884940026654821e-05,"frozenset({'Actiwatch', 'Portable Pulmonary Function System'})",2,1
208,8.884940026654821e-05,"frozenset({'Portable Pulmonary Function System', 'ARED'})",2,1
197,8.884940026654821e-05,"frozenset({'FSL', 'ARED'})",2,1
322,8.884940026654821e-05,"frozenset({'Kubik', 'CGBA'})",2,1
466,8.884940026654821e-05,"frozenset({'FSL', 'FIR'})",2,1
436,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'MARES'})",2,1
511,8.884940026654821e-05,"frozenset({'Portable Pulmonary Function System', 'GLACIER'})",2,1
497,8.884940026654821e-05,"frozenset({'FSL', 'WORF'})",2,1
496,8.884940026654821e-05,"frozenset({'FSL', 'Ultrasound'})",2,1
495,8.884940026654821e-05,"frozenset({'FSL', 'SLAMMD'})",2,1
494,8.884940026654821e-05,"frozenset({'FSL', 'Mass Measurement Device'})",2,1
491,8.884940026654821e-05,"frozenset({'FSL', 'MERLIN'})",2,1
378,8.884940026654821e-05,"frozenset({'GLACIER', 'EDR'})",2,1
365,8.884940026654821e-05,"frozenset({'DECLIC', 'MSL'})",2,1
343,8.884940026654821e-05,"frozenset({'CIR', 'MARES'})",2,1
376,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'EDR'})",2,1
380,8.884940026654821e-05,"frozenset({'MERLIN', 'EDR'})",2,1
381,8.884940026654821e-05,"frozenset({'MSG', 'EDR'})",2,1
424,8.884940026654821e-05,"frozenset({'TVIS', 'EPM'})",2,1
414,8.884940026654821e-05,"frozenset({'GN2', 'EPM'})",2,1
410,8.884940026654821e-05,"frozenset({'Veggie', 'EMCS'})",2,1
409,8.884940026654821e-05,"frozenset({'EMCS', 'SAMS-II'})",2,1
405,8.884940026654821e-05,"frozenset({'EMCS', 'GLACIER'})",2,1
383,8.884940026654821e-05,"frozenset({'EDR', 'TEPC'})",2,1
