,support,itemsets,length,frequency
273,0.001610305958132045,"frozenset({'EPM', 'MARES'})",2,2
274,0.001610305958132045,"frozenset({'CBEF', 'Saibo'})",2,2
239,0.001610305958132045,"frozenset({'MVIS', 'FSL'})",2,2
241,0.001610305958132045,"frozenset({'GLACIER', 'DECLIC'})",2,2
243,0.001610305958132045,"frozenset({'Fruit Fly Lab', 'Rodent Research'})",2,2
244,0.001610305958132045,"frozenset({'SABL', 'Fruit Fly Lab'})",2,2
247,0.001610305958132045,"frozenset({'EXPRESS Rack', 'Bioculture System'})",2,2
250,0.001610305958132045,"frozenset({'STaARS-1 EF', 'MERLIN'})",2,2
253,0.001610305958132045,"frozenset({'FROST', 'Double Coldbag'})",2,2
254,0.001610305958132045,"frozenset({'Double Coldbag', 'GLACIER'})",2,2
275,0.001610305958132045,"frozenset({'CB', 'Saibo'})",2,2
