,support,itemsets,length,frequency
576,0.0002665482007996446,"frozenset({'LSG', 'MSG'})",2,3
578,0.0002665482007996446,"frozenset({'LSG', 'SABL'})",2,3
336,0.0002665482007996446,"frozenset({'CGBA', 'WORF'})",2,3
652,0.0002665482007996446,"frozenset({'Mass Measurement Device', 'RC'})",2,3
630,0.0002665482007996446,"frozenset({'MSG', 'SAMS-II'})",2,3
302,0.0002665482007996446,"frozenset({'MSRR-1', 'CEVIS'})",2,3
314,0.0002665482007996446,"frozenset({'CGBA', 'CIR'})",2,3
677,0.0002665482007996446,"frozenset({'SLAMMD', 'RC'})",2,3
332,0.0002665482007996446,"frozenset({'CGBA', 'SLAMMD'})",2,3
331,0.0002665482007996446,"frozenset({'CGBA', 'SABL'})",2,3
326,0.0002665482007996446,"frozenset({'CGBA', 'Mass Measurement Device'})",2,3
562,0.00017769880053309641,"frozenset({'KERMIT', 'MSRR-1'})",2,2
240,0.00017769880053309641,"frozenset({'HRF-2', 'BRIC'})",2,2
519,0.00017769880053309641,"frozenset({'MSG', 'Glovebox Freezer'})",2,2
518,0.00017769880053309641,"frozenset({'LSG', 'Glovebox Freezer'})",2,2
531,0.00017769880053309641,"frozenset({'HRF-2', 'Ultrasound'})",2,2
670,0.00017769880053309641,"frozenset({'WORF', 'PFS'})",2,2
522,0.00017769880053309641,"frozenset({'HRF-1', 'Holter'})",2,2
622,0.00017769880053309641,"frozenset({'MSG', 'Mass Measurement Device'})",2,2
321,0.00017769880053309641,"frozenset({'CGBA', 'Holter'})",2,2
309,0.00017769880053309641,"frozenset({'SLAMMD', 'CEVIS'})",2,2
347,0.00017769880053309641,"frozenset({'CIR', 'SAMS-II'})",2,2
328,0.00017769880053309641,"frozenset({'CGBA', 'PFS'})",2,2
259,0.00017769880053309641,"frozenset({'Bone Densitometer', 'Ultrasound'})",2,2
352,0.00017769880053309641,"frozenset({'WORF', 'CIR'})",2,2
524,8.884940026654821e-05,"frozenset({'HRF-1', 'PFS'})",2,1
545,8.884940026654821e-05,"frozenset({'Holter', 'WORF'})",2,1
681,8.884940026654821e-05,"frozenset({'TangoLab-1', 'SABL'})",2,1
536,8.884940026654821e-05,"frozenset({'Holter', 'MSRR-1'})",2,1
535,8.884940026654821e-05,"frozenset({'Holter', 'MSL'})",2,1
532,8.884940026654821e-05,"frozenset({'Hermes', 'MSL'})",2,1
684,8.884940026654821e-05,"frozenset({'SLAMMD', 'WORF'})",2,1
530,8.884940026654821e-05,"frozenset({'HRF-2', 'RC'})",2,1
683,8.884940026654821e-05,"frozenset({'SLAMMD', 'Ultrasound'})",2,1
563,8.884940026654821e-05,"frozenset({'KERMIT', 'SAMS-II'})",2,1
633,8.884940026654821e-05,"frozenset({'MSG', 'WORF'})",2,1
635,8.884940026654821e-05,"frozenset({'PFS', 'MSL'})",2,1
636,8.884940026654821e-05,"frozenset({'SAMS-II', 'MSL'})",2,1
644,8.884940026654821e-05,"frozenset({'MSRR-1', 'SAMS-II'})",2,1
643,8.884940026654821e-05,"frozenset({'MSRR-1', 'PFS'})",2,1
561,8.884940026654821e-05,"frozenset({'KERMIT', 'MSL'})",2,1
655,8.884940026654821e-05,"frozenset({'Ultrasound', 'Mass Measurement Device'})",2,1
625,8.884940026654821e-05,"frozenset({'MSG', 'PFMI'})",2,1
626,8.884940026654821e-05,"frozenset({'MSG', 'PFS'})",2,1
656,8.884940026654821e-05,"frozenset({'WORF', 'Mass Measurement Device'})",2,1
319,8.884940026654821e-05,"frozenset({'CGBA', 'FIR'})",2,1
304,8.884940026654821e-05,"frozenset({'CEVIS', 'Mass Measurement Device'})",2,1
295,8.884940026654821e-05,"frozenset({'FIR', 'CEVIS'})",2,1
476,8.884940026654821e-05,"frozenset({'FIR', 'Ultrasound'})",2,1
501,8.884940026654821e-05,"frozenset({'HRF-2', 'GASMAP'})",2,1
335,8.884940026654821e-05,"frozenset({'CGBA', 'Ultrasound'})",2,1
348,8.884940026654821e-05,"frozenset({'SLAMMD', 'CIR'})",2,1
337,8.884940026654821e-05,"frozenset({'CIR', 'Cold Atom Lab'})",2,1
690,8.884940026654821e-05,"frozenset({'WORF', 'Ultrasound'})",2,1
