,support,itemsets,length,frequency
234,0.00011588828369451848,"frozenset({'FROST', 'CBEF'})",2,1
233,0.00011588828369451848,"frozenset({'Double Coldbag', 'CBEF'})",2,1
229,0.00011588828369451848,"frozenset({'MERLIN', 'CB'})",2,1
220,0.00011588828369451848,"frozenset({'Bone Densitometer', 'MELFI'})",2,1
212,0.00011588828369451848,"frozenset({'Bio-Analyzer', 'EXPRESS Rack'})",2,1
248,0.00011588828369451848,"frozenset({'Saibo', 'CBEF-L'})",2,1
261,0.00011588828369451848,"frozenset({'Kubik', 'CGBA'})",2,1
208,0.00011588828369451848,"frozenset({'BSTC', 'EXPRESS Rack'})",2,1
158,0.00011588828369451848,"frozenset({'Mass Measurement Device', 'ABRS'})",2,1
156,0.00011588828369451848,"frozenset({'MSG', 'ABRS'})",2,1
205,0.00011588828369451848,"frozenset({'BRIC', 'EXPRESS Rack'})",2,1
204,0.00011588828369451848,"frozenset({'BFF', 'SlingShot'})",2,1
200,0.00011588828369451848,"frozenset({'MWA', 'Aquatic Habitat'})",2,1
197,0.00011588828369451848,"frozenset({'IPU', 'Aquatic Habitat'})",2,1
422,0.00011588828369451848,"frozenset({'FROST', 'MERLIN'})",2,1
432,0.00011588828369451848,"frozenset({'Fruit Fly Lab', 'MELFI'})",2,1
433,0.00011588828369451848,"frozenset({'Fruit Fly Lab', 'MWA'})",2,1
449,0.00011588828369451848,"frozenset({'Veggie', 'GLACIER'})",2,1
454,0.00011588828369451848,"frozenset({'Glovebox Freezer', 'Rodent Research'})",2,1
451,0.00011588828369451848,"frozenset({'GN2', 'Plant Habitat'})",2,1
438,0.00011588828369451848,"frozenset({'GLACIER', 'MDS'})",2,1
316,0.00011588828369451848,"frozenset({'MERLIN', 'EDR'})",2,1
341,0.00011588828369451848,"frozenset({'EMCS', 'GLACIER'})",2,1
382,0.00011588828369451848,"frozenset({'EXPRESS Rack', 'Mobile SpaceLab'})",2,1
345,0.00011588828369451848,"frozenset({'EMCS', 'SAMS-II'})",2,1
