,support,itemsets,length,frequency
536,0.0016213294901819492,"frozenset({'Spectrum', 'Holter'})",2,18
212,0.0016213294901819492,"frozenset({'Actiwatch Spectrum', 'Holter'})",2,18
630,0.0016213294901819492,"frozenset({'MSRR-1', 'MSL'})",2,18
392,0.0016213294901819492,"frozenset({'MSPR', 'ELF'})",2,18
430,0.0015312556296162854,"frozenset({'MELFI', 'EXPRESS Rack'})",2,17
318,0.0015312556296162854,"frozenset({'MSG', 'CGBA'})",2,17
477,0.0014411817690506215,"frozenset({'FPEF', 'SCOF'})",2,16
228,0.0014411817690506215,"frozenset({'MSG', 'BXF'})",2,16
443,0.0014411817690506215,"frozenset({'EXPRESS Rack', 'Plant Habitat'})",2,16
522,0.0013511079084849577,"frozenset({'PFS', 'HRF-2'})",2,15
607,0.0013511079084849577,"frozenset({'MELFI', 'Veggie'})",2,15
553,0.0013511079084849577,"frozenset({'Ryutai', 'IPU'})",2,15
343,0.0013511079084849577,"frozenset({'CIR', 'SoFIE'})",2,15
260,0.0012610340479192938,"frozenset({'CBEF', 'IPU'})",2,14
397,0.0012610340479192938,"frozenset({'MELFI', 'EMCS'})",2,14
554,0.00117096018735363,"frozenset({'IPU', 'SCOF'})",2,13
678,0.0010808863267879661,"frozenset({'Ryutai', 'SCOF'})",2,12
266,0.0010808863267879661,"frozenset({'CBEF', 'MSPR'})",2,12
218,0.0010808863267879661,"frozenset({'MSPR', 'Aquatic Habitat'})",2,12
366,0.0010808863267879661,"frozenset({'EDR', 'EML'})",2,12
432,0.0010808863267879661,"frozenset({'MSG', 'EXPRESS Rack'})",2,12
398,0.0010808863267879661,"frozenset({'MWA', 'EMCS'})",2,12
333,0.0009908124662223023,"frozenset({'CIR', 'EXPRESS Rack'})",2,11
518,0.0009908124662223023,"frozenset({'HRF-1', 'Ultrasound'})",2,11
520,0.0009908124662223023,"frozenset({'Holter', 'HRF-2'})",2,11
281,0.0009908124662223023,"frozenset({'CGBA', 'CEVIS'})",2,11
575,0.0009908124662223023,"frozenset({'MELFI', 'LMM'})",2,11
339,0.0009908124662223023,"frozenset({'MSG', 'CIR'})",2,11
662,0.0009908124662223023,"frozenset({'PCRF', 'Ryutai'})",2,11
408,0.0009007386056566384,"frozenset({'MARES', 'EPM'})",2,10
588,0.0009007386056566384,"frozenset({'MELFI', 'MSG'})",2,10
367,0.0009007386056566384,"frozenset({'EDR', 'EPM'})",2,10
568,0.0009007386056566384,"frozenset({'MELFI', 'KFT'})",2,10
627,0.0009007386056566384,"frozenset({'MSG', 'SUBSA'})",2,10
592,0.0009007386056566384,"frozenset({'MELFI', 'MWA'})",2,10
528,0.0009007386056566384,"frozenset({'MELFI', 'Holter'})",2,10
277,0.0009007386056566384,"frozenset({'Holter', 'CBPD'})",2,10
276,0.0008106647450909746,"frozenset({'CBPD', 'EPM'})",2,9
394,0.0008106647450909746,"frozenset({'EXPRESS Rack', 'EMCS'})",2,9
517,0.0008106647450909746,"frozenset({'HRF-1', 'SLAMMD'})",2,9
386,0.0008106647450909746,"frozenset({'SPHERES', 'ELC'})",2,9
595,0.0008106647450909746,"frozenset({'MELFI', 'PFS'})",2,9
665,0.0008106647450909746,"frozenset({'PFS', 'RC'})",2,9
534,0.0008106647450909746,"frozenset({'Holter', 'RC'})",2,9
306,0.0008106647450909746,"frozenset({'WORF', 'CEVIS'})",2,9
601,0.0008106647450909746,"frozenset({'MELFI', 'SABL'})",2,9
515,0.0008106647450909746,"frozenset({'Mass Measurement Device', 'HRF-1'})",2,9
462,0.0007205908845253108,"frozenset({'MELFI', 'FIR'})",2,8
278,0.0007205908845253108,"frozenset({'Holter Monitor 2', 'CBPD'})",2,8
334,0.0007205908845253108,"frozenset({'CIR', 'FIR'})",2,8
551,0.0007205908845253108,"frozenset({'MWA', 'IPU'})",2,8
603,0.0007205908845253108,"frozenset({'Saibo', 'MELFI'})",2,8
382,0.0007205908845253108,"frozenset({'MERLIN', 'ELC'})",2,8
598,0.0007205908845253108,"frozenset({'MELFI', 'Polar'})",2,8
416,0.0007205908845253108,"frozenset({'Ultrasound', 'EPM'})",2,8
486,0.0006305170239596469,"frozenset({'FSL', 'MVIS'})",2,7
689,0.0006305170239596469,"frozenset({'TangoLab-1', 'TangoLab-2'})",2,7
444,0.0006305170239596469,"frozenset({'Polar', 'EXPRESS Rack'})",2,7
275,0.0006305170239596469,"frozenset({'Saibo', 'CBEF-L'})",2,7
625,0.0006305170239596469,"frozenset({'SABL', 'MSG'})",2,7
226,0.0006305170239596469,"frozenset({'MELFI', 'BRIC'})",2,7
162,0.0005404431633939831,"frozenset({'ADSEP', 'CellCult'})",2,6
531,0.0005404431633939831,"frozenset({'Mass Measurement Device', 'Holter'})",2,6
405,0.0005404431633939831,"frozenset({'HRF-2', 'EPM'})",2,6
535,0.0005404431633939831,"frozenset({'Holter', 'SLAMMD'})",2,6
589,0.0005404431633939831,"frozenset({'MELFI', 'MSPR'})",2,6
322,0.0005404431633939831,"frozenset({'CGBA', 'Plant Habitat'})",2,6
614,0.0005404431633939831,"frozenset({'SABL', 'MERLIN'})",2,6
644,0.0005404431633939831,"frozenset({'Ryutai', 'MWA'})",2,6
158,0.0005404431633939831,"frozenset({'Veggie', 'ABRS'})",2,6
154,0.0005404431633939831,"frozenset({'MWA', 'ABRS'})",2,6
519,0.0005404431633939831,"frozenset({'Ultrasound 2', 'HRF-1'})",2,6
262,0.0005404431633939831,"frozenset({'CBEF', 'KFT'})",2,6
457,0.0005404431633939831,"frozenset({'WORF', 'EXPRESS Rack'})",2,6
552,0.0004503693028283192,"frozenset({'PCRF', 'IPU'})",2,5
557,0.0004503693028283192,"frozenset({'WORF', 'ISERV'})",2,5
609,0.0004503693028283192,"frozenset({'MSG', 'MERLIN'})",2,5
573,0.0004503693028283192,"frozenset({'MELFI', 'Kubik'})",2,5
377,0.0004503693028283192,"frozenset({'ELC', 'EMCS'})",2,5
442,0.0004503693028283192,"frozenset({'PFS', 'EXPRESS Rack'})",2,5
347,0.0004503693028283192,"frozenset({'MELFI', 'CellCult'})",2,5
475,0.0004503693028283192,"frozenset({'FPEF', 'PCRF'})",2,5
193,0.0004503693028283192,"frozenset({'Actiwatch', 'CBPD'})",2,5
336,0.0004503693028283192,"frozenset({'CIR', 'LMM'})",2,5
380,0.0004503693028283192,"frozenset({'GLACIER', 'ELC'})",2,5
658,0.0004503693028283192,"frozenset({'PCBA', 'RC'})",2,5
647,0.0004503693028283192,"frozenset({'Veggie', 'MWA'})",2,5
267,0.0004503693028283192,"frozenset({'CBEF', 'PCRF'})",2,5
667,0.0004503693028283192,"frozenset({'PFS', 'Ultrasound'})",2,5
663,0.0004503693028283192,"frozenset({'PCRF', 'SCOF'})",2,5
282,0.0004503693028283192,"frozenset({'CIR', 'CEVIS'})",2,5
241,0.0004503693028283192,"frozenset({'MSG', 'Bone Densitometer'})",2,5
317,0.0003602954422626554,"frozenset({'MERLIN', 'CGBA'})",2,4
236,0.0003602954422626554,"frozenset({'MSG', 'Bioculture System'})",2,4
533,0.0003602954422626554,"frozenset({'Holter', 'Portable Pulmonary Function System'})",2,4
362,0.0003602954422626554,"frozenset({'MELFI', 'Double Coldbag'})",2,4
190,0.0003602954422626554,"frozenset({'WORF', 'ARED'})",2,4
578,0.0003602954422626554,"frozenset({'Veggie', 'LMM'})",2,4
147,0.0003602954422626554,"frozenset({'ABRS', 'EXPRESS Rack'})",2,4
502,0.0003602954422626554,"frozenset({'Polar', 'GLACIER'})",2,4
368,0.0003602954422626554,"frozenset({'ETC', 'EDR'})",2,4
508,0.0003602954422626554,"frozenset({'GN2', 'MSPR'})",2,4
332,0.0003602954422626554,"frozenset({'CIR', 'ELC'})",2,4
445,0.0003602954422626554,"frozenset({'Portable Pulmonary Function System', 'EXPRESS Rack'})",2,4
463,0.0003602954422626554,"frozenset({'MERLIN', 'FIR'})",2,4
452,0.0003602954422626554,"frozenset({'TangoLab-1', 'EXPRESS Rack'})",2,4
402,0.0003602954422626554,"frozenset({'ETC', 'EPM'})",2,4
285,0.0003602954422626554,"frozenset({'EXPRESS Rack', 'CEVIS'})",2,4
426,0.0003602954422626554,"frozenset({'Iceberg', 'EXPRESS Rack'})",2,4
293,0.0003602954422626554,"frozenset({'MSL', 'CEVIS'})",2,4
249,0.0003602954422626554,"frozenset({'MELFI', 'CB'})",2,4
372,0.0003602954422626554,"frozenset({'EDR', 'Kubik'})",2,4
160,0.0003602954422626554,"frozenset({'ADSEP', 'BFF'})",2,4
410,0.0003602954422626554,"frozenset({'PCBA', 'EPM'})",2,4
668,0.0003602954422626554,"frozenset({'Ultrasound 2', 'PFS'})",2,4
151,0.0003602954422626554,"frozenset({'MELFI', 'ABRS'})",2,4
215,0.0003602954422626554,"frozenset({'CBEF', 'Aquatic Habitat'})",2,4
447,0.00027022158169699153,"frozenset({'EXPRESS Rack', 'SAMS-II'})",2,3
449,0.00027022158169699153,"frozenset({'SPHERES', 'EXPRESS Rack'})",2,3
549,0.00027022158169699153,"frozenset({'MSG', 'IPU'})",2,3
258,0.00027022158169699153,"frozenset({'CBEF', 'GLACIER'})",2,3
512,0.00027022158169699153,"frozenset({'HRF-1', 'HRF-2'})",2,3
388,0.00027022158169699153,"frozenset({'WORF', 'ELC'})",2,3
580,0.00027022158169699153,"frozenset({'SABL', 'LSG'})",2,3
612,0.00027022158169699153,"frozenset({'Polar', 'MERLIN'})",2,3
649,0.00027022158169699153,"frozenset({'Mass Measurement Device', 'RC'})",2,3
191,0.00027022158169699153,"frozenset({'iRED', 'ARED'})",2,3
576,0.00027022158169699153,"frozenset({'MERLIN', 'LMM'})",2,3
577,0.00027022158169699153,"frozenset({'MWA', 'LMM'})",2,3
677,0.00027022158169699153,"frozenset({'RC', 'SLAMMD'})",2,3
606,0.00027022158169699153,"frozenset({'MELFI', 'Ultrasound'})",2,3
361,0.00027022158169699153,"frozenset({'Double Coldbag', 'GLACIER'})",2,3
171,0.00027022158169699153,"frozenset({'EXPRESS Rack', 'ARED'})",2,3
370,0.00027022158169699153,"frozenset({'EDR', 'FSL'})",2,3
579,0.00027022158169699153,"frozenset({'MSG', 'LSG'})",2,3
423,0.00027022158169699153,"frozenset({'GN2', 'EXPRESS Rack'})",2,3
319,0.00027022158169699153,"frozenset({'Mass Measurement Device', 'CGBA'})",2,3
674,0.00027022158169699153,"frozenset({'Portable Pulmonary Function System', 'Ultrasound'})",2,3
451,0.00027022158169699153,"frozenset({'TVIS', 'EXPRESS Rack'})",2,3
305,0.00027022158169699153,"frozenset({'Ultrasound 2', 'CEVIS'})",2,3
179,0.00027022158169699153,"frozenset({'MELFI', 'ARED'})",2,3
626,0.00027022158169699153,"frozenset({'MSG', 'SAMS-II'})",2,3
199,0.00027022158169699153,"frozenset({'Actiwatch', 'HRF-2'})",2,3
273,0.00027022158169699153,"frozenset({'IPU', 'CBEF-L'})",2,3
413,0.00027022158169699153,"frozenset({'RC', 'EPM'})",2,3
307,0.00027022158169699153,"frozenset({'CIR', 'CGBA'})",2,3
403,0.00027022158169699153,"frozenset({'FSL', 'EPM'})",2,3
409,0.00027022158169699153,"frozenset({'MELFI', 'EPM'})",2,3
586,0.00027022158169699153,"frozenset({'WORF', 'MARES'})",2,3
555,0.00027022158169699153,"frozenset({'Saibo', 'IPU'})",2,3
233,0.00027022158169699153,"frozenset({'BioLab', 'EMCS'})",2,3
670,0.00027022158169699153,"frozenset({'SABL', 'Plant Habitat'})",2,3
294,0.00027022158169699153,"frozenset({'MSRR-1', 'CEVIS'})",2,3
550,0.00027022158169699153,"frozenset({'MSPR', 'IPU'})",2,3
265,0.00027022158169699153,"frozenset({'MSG', 'CBEF'})",2,3
560,0.00027022158169699153,"frozenset({'Polar', 'Iceberg'})",2,3
150,0.00027022158169699153,"frozenset({'ABRS', 'LMM'})",2,3
464,0.00027022158169699153,"frozenset({'MSG', 'FIR'})",2,3
180,0.00027022158169699153,"frozenset({'MERLIN', 'ARED'})",2,3
324,0.00027022158169699153,"frozenset({'SABL', 'CGBA'})",2,3
325,0.00027022158169699153,"frozenset({'CGBA', 'SLAMMD'})",2,3
504,0.00027022158169699153,"frozenset({'SABL', 'GLACIER'})",2,3
456,0.00027022158169699153,"frozenset({'Veggie', 'EXPRESS Rack'})",2,3
330,0.00027022158169699153,"frozenset({'WORF', 'CGBA'})",2,3
591,0.00027022158169699153,"frozenset({'MELFI', 'MVP'})",2,3
537,0.0001801477211313277,"frozenset({'Holter', 'TVIS'})",2,2
424,0.0001801477211313277,"frozenset({'Holter', 'EXPRESS Rack'})",2,2
524,0.0001801477211313277,"frozenset({'HRF-2', 'Ultrasound'})",2,2
412,0.0001801477211313277,"frozenset({'Portable Pulmonary Function System', 'EPM'})",2,2
418,0.0001801477211313277,"frozenset({'ETC', 'FSL'})",2,2
146,0.0001801477211313277,"frozenset({'ELC', 'ABRS'})",2,2
148,0.0001801477211313277,"frozenset({'GLACIER', 'ABRS'})",2,2
417,0.0001801477211313277,"frozenset({'Ultrasound 2', 'EPM'})",2,2
149,0.0001801477211313277,"frozenset({'ABRS', 'KFT'})",2,2
584,0.0001801477211313277,"frozenset({'MARES', 'SLAMMD'})",2,2
527,0.0001801477211313277,"frozenset({'Holter', 'IPU'})",2,2
414,0.0001801477211313277,"frozenset({'Spectrum', 'EPM'})",2,2
421,0.0001801477211313277,"frozenset({'FSL', 'EXPRESS Rack'})",2,2
525,0.0001801477211313277,"frozenset({'Ultrasound 2', 'HRF-2'})",2,2
548,0.0001801477211313277,"frozenset({'IPU2', 'IPU'})",2,2
583,0.0001801477211313277,"frozenset({'Mass Measurement Device', 'MARES'})",2,2
170,0.0001801477211313277,"frozenset({'ARED', 'EPM'})",2,2
544,0.0001801477211313277,"frozenset({'Holter Monitor 2', 'TVIS'})",2,2
485,0.0001801477211313277,"frozenset({'MSG', 'FSL'})",2,2
483,0.0001801477211313277,"frozenset({'SABL', 'FROST'})",2,2
480,0.0001801477211313277,"frozenset({'MELFI', 'FROST'})",2,2
478,0.0001801477211313277,"frozenset({'FROST', 'GLACIER'})",2,2
688,0.0001801477211313277,"frozenset({'WORF', 'TVIS'})",2,2
163,0.0001801477211313277,"frozenset({'MELFI', 'ADSEP'})",2,2
499,0.0001801477211313277,"frozenset({'MSG', 'GLACIER'})",2,2
164,0.0001801477211313277,"frozenset({'SABL', 'ADSEP'})",2,2
165,0.0001801477211313277,"frozenset({'Actiwatch', 'ARED'})",2,2
500,0.0001801477211313277,"frozenset({'GLACIER', 'MWA'})",2,2
563,0.0001801477211313277,"frozenset({'JEM-EF', 'NanoRacks External Platform'})",2,2
565,0.0001801477211313277,"frozenset({'MSRR-1', 'KERMIT'})",2,2
505,0.0001801477211313277,"frozenset({'Saibo', 'GLACIER'})",2,2
569,0.0001801477211313277,"frozenset({'MSPR', 'KFT'})",2,2
453,0.0001801477211313277,"frozenset({'EXPRESS Rack', 'TangoLab-2'})",2,2
572,0.0001801477211313277,"frozenset({'Veggie', 'KFT'})",2,2
510,0.0001801477211313277,"frozenset({'Glovebox Freezer', 'LSG'})",2,2
446,0.0001801477211313277,"frozenset({'SABL', 'EXPRESS Rack'})",2,2
511,0.0001801477211313277,"frozenset({'MSG', 'Glovebox Freezer'})",2,2
441,0.0001801477211313277,"frozenset({'NanoRacks Plate Reader', 'EXPRESS Rack'})",2,2
513,0.0001801477211313277,"frozenset({'HRF-1', 'Holter'})",2,2
169,0.0001801477211313277,"frozenset({'CIR', 'ARED'})",2,2
514,0.0001801477211313277,"frozenset({'Holter Monitor 2', 'HRF-1'})",2,2
433,0.0001801477211313277,"frozenset({'MSL', 'EXPRESS Rack'})",2,2
168,0.0001801477211313277,"frozenset({'CGBA', 'ARED'})",2,2
419,0.0001801477211313277,"frozenset({'FIR', 'EXPRESS Rack'})",2,2
194,0.0001801477211313277,"frozenset({'Actiwatch', 'CEVIS'})",2,2
613,0.0001801477211313277,"frozenset({'MERLIN', 'Portable Pulmonary Function System'})",2,2
349,0.0001801477211313277,"frozenset({'SABL', 'CellCult'})",2,2
348,0.0001801477211313277,"frozenset({'MSG', 'CellCult'})",2,2
346,0.0001801477211313277,"frozenset({'WORF', 'CIR'})",2,2
225,0.0001801477211313277,"frozenset({'BRIC', 'HRF-2'})",2,2
341,0.0001801477211313277,"frozenset({'CIR', 'SAMS-II'})",2,2
255,0.0001801477211313277,"frozenset({'Confocal Microscope', 'CBEF'})",2,2
335,0.0001801477211313277,"frozenset({'FPEF', 'CIR'})",2,2
645,0.0001801477211313277,"frozenset({'SPHERES', 'MWA'})",2,2
620,0.0001801477211313277,"frozenset({'Mass Measurement Device', 'MSG'})",2,2
261,0.0001801477211313277,"frozenset({'CBEF', 'IPU2'})",2,2
264,0.0001801477211313277,"frozenset({'MERLIN', 'CBEF'})",2,2
217,0.0001801477211313277,"frozenset({'MELFI', 'Aquatic Habitat'})",2,2
269,0.0001801477211313277,"frozenset({'SABL', 'CBEF'})",2,2
323,0.0001801477211313277,"frozenset({'Portable Pulmonary Function System', 'CGBA'})",2,2
321,0.0001801477211313277,"frozenset({'PFS', 'CGBA'})",2,2
320,0.0001801477211313277,"frozenset({'PCBA', 'CGBA'})",2,2
316,0.0001801477211313277,"frozenset({'MELFI', 'CGBA'})",2,2
314,0.0001801477211313277,"frozenset({'Holter', 'CGBA'})",2,2
313,0.0001801477211313277,"frozenset({'FSL', 'CGBA'})",2,2
308,0.0001801477211313277,"frozenset({'EDR', 'CGBA'})",2,2
202,0.0001801477211313277,"frozenset({'MELFI', 'Actiwatch'})",2,2
302,0.0001801477211313277,"frozenset({'TEPC', 'CEVIS'})",2,2
301,0.0001801477211313277,"frozenset({'SLAMMD', 'CEVIS'})",2,2
283,0.0001801477211313277,"frozenset({'EDR', 'CEVIS'})",2,2
637,0.0001801477211313277,"frozenset({'Ryutai', 'MSPR'})",2,2
669,0.0001801477211313277,"frozenset({'WORF', 'PFS'})",2,2
635,0.0001801477211313277,"frozenset({'MSPR', 'MSPR-2'})",2,2
351,0.0001801477211313277,"frozenset({'Confocal Microscope', 'SABL'})",2,2
211,0.0001801477211313277,"frozenset({'Actiwatch Spectrum', 'EPM'})",2,2
596,0.0001801477211313277,"frozenset({'MELFI', 'PGB'})",2,2
242,0.0001801477211313277,"frozenset({'Spectrum', 'Bone Densitometer'})",2,2
183,0.0001801477211313277,"frozenset({'PCBA', 'ARED'})",2,2
387,0.0001801477211313277,"frozenset({'ELC', 'Solar'})",2,2
611,0.0001801477211313277,"frozenset({'MERLIN', 'PFS'})",2,2
235,0.0001801477211313277,"frozenset({'Bioculture System', 'EXPRESS Rack'})",2,2
184,0.0001801477211313277,"frozenset({'PFS', 'ARED'})",2,2
181,0.0001801477211313277,"frozenset({'MSG', 'ARED'})",2,2
390,0.0001801477211313277,"frozenset({'GN2', 'ELF'})",2,2
232,0.0001801477211313277,"frozenset({'CEVIS', 'Bio-Monitor'})",2,2
396,0.0001801477211313277,"frozenset({'GN2', 'EMCS'})",2,2
239,0.0001801477211313277,"frozenset({'Bone Densitometer', 'EXPRESS Rack'})",2,2
375,0.0001801477211313277,"frozenset({'EDR', 'Plant Habitat'})",2,2
675,0.0001801477211313277,"frozenset({'Ultrasound 2', 'Portable Pulmonary Function System'})",2,2
177,0.0001801477211313277,"frozenset({'Holter Monitor 2', 'ARED'})",2,2
610,0.0001801477211313277,"frozenset({'PCBA', 'MERLIN'})",2,2
176,0.0001801477211313277,"frozenset({'Holter', 'ARED'})",2,2
363,0.0001801477211313277,"frozenset({'MERLIN', 'Double Coldbag'})",2,2
244,0.0001801477211313277,"frozenset({'Ultrasound 2', 'Bone Densitometer'})",2,2
243,0.0001801477211313277,"frozenset({'Bone Densitometer', 'Ultrasound'})",2,2
679,0.0001801477211313277,"frozenset({'Saibo', 'Ryutai'})",2,2
234,0.0001801477211313277,"frozenset({'MELFI', 'BioLab'})",2,2
638,9.007386056566384e-05,"frozenset({'SABL', 'MSPR'})",2,1
547,9.007386056566384e-05,"frozenset({'WORF', 'Holter Monitor 2'})",2,1
656,9.007386056566384e-05,"frozenset({'NanoRacks Plate Reader', 'NanoRacks External Platform'})",2,1
686,9.007386056566384e-05,"frozenset({'WORF', 'Solar'})",2,1
636,9.007386056566384e-05,"frozenset({'MWA', 'MSPR'})",2,1
639,9.007386056566384e-05,"frozenset({'TELLAS', 'MSPR'})",2,1
640,9.007386056566384e-05,"frozenset({'PFS', 'MSRR-1'})",2,1
641,9.007386056566384e-05,"frozenset({'MSRR-1', 'SAMS-II'})",2,1
651,9.007386056566384e-05,"frozenset({'Mass Measurement Device', 'TVIS'})",2,1
543,9.007386056566384e-05,"frozenset({'Spectrum', 'Holter Monitor 2'})",2,1
653,9.007386056566384e-05,"frozenset({'Mass Measurement Device', 'Ultrasound 2'})",2,1
652,9.007386056566384e-05,"frozenset({'Mass Measurement Device', 'Ultrasound'})",2,1
660,9.007386056566384e-05,"frozenset({'PCBA', 'TEPC'})",2,1
691,9.007386056566384e-05,"frozenset({'WORF', 'Ultrasound'})",2,1
634,9.007386056566384e-05,"frozenset({'TVIS', 'MSL'})",2,1
661,9.007386056566384e-05,"frozenset({'PCBA', 'Ultrasound'})",2,1
646,9.007386056566384e-05,"frozenset({'MWA', 'Solar'})",2,1
654,9.007386056566384e-05,"frozenset({'Mass Measurement Device', 'WORF'})",2,1
642,9.007386056566384e-05,"frozenset({'MVP', 'PGB'})",2,1
643,9.007386056566384e-05,"frozenset({'PFS', 'MWA'})",2,1
540,9.007386056566384e-05,"frozenset({'WORF', 'Holter'})",2,1
541,9.007386056566384e-05,"frozenset({'Holter Monitor 2', 'PFS'})",2,1
655,9.007386056566384e-05,"frozenset({'NanoRacks CubeSat Deployer', 'NanoRacks-extCygnus-NRCSD'})",2,1
666,9.007386056566384e-05,"frozenset({'PFS', 'TVIS'})",2,1
542,9.007386056566384e-05,"frozenset({'Holter Monitor 2', 'Portable Pulmonary Function System'})",2,1
680,9.007386056566384e-05,"frozenset({'SABL', 'TangoLab-1'})",2,1
559,9.007386056566384e-05,"frozenset({'MERLIN', 'Iceberg'})",2,1
633,9.007386056566384e-05,"frozenset({'TEPC', 'MSL'})",2,1
604,9.007386056566384e-05,"frozenset({'MELFI', 'Solar'})",2,1
618,9.007386056566384e-05,"frozenset({'MSG', 'MVIS'})",2,1
571,9.007386056566384e-05,"frozenset({'KFT', 'Solar'})",2,1
617,9.007386056566384e-05,"frozenset({'TEPC', 'MERLIN'})",2,1
616,9.007386056566384e-05,"frozenset({'STaARS-1 EF', 'MERLIN'})",2,1
615,9.007386056566384e-05,"frozenset({'SPHERES', 'MERLIN'})",2,1
574,9.007386056566384e-05,"frozenset({'TEPC', 'Kubik'})",2,1
608,9.007386056566384e-05,"frozenset({'MELFI', 'Wet Lab RNA SmartCycler'})",2,1
605,9.007386056566384e-05,"frozenset({'MELFI', 'TEPC'})",2,1
676,9.007386056566384e-05,"frozenset({'WORF', 'Portable Pulmonary Function System'})",2,1
570,9.007386056566384e-05,"frozenset({'MWA', 'KFT'})",2,1
683,9.007386056566384e-05,"frozenset({'Ultrasound 2', 'SLAMMD'})",2,1
581,9.007386056566384e-05,"frozenset({'MERLIN', 'MARES'})",2,1
582,9.007386056566384e-05,"frozenset({'MSG', 'MARES'})",2,1
599,9.007386056566384e-05,"frozenset({'MELFI', 'Portable Pulmonary Function System'})",2,1
657,9.007386056566384e-05,"frozenset({'RAM', 'PCBA'})",2,1
