,support,itemsets,length,frequency
308,8.884940026654821e-05,"frozenset({'CEVIS', 'RAM'})",2,1
305,8.884940026654821e-05,"frozenset({'CEVIS', 'PCBA'})",2,1
288,8.884940026654821e-05,"frozenset({'PFS', 'CBPD'})",2,1
185,8.884940026654821e-05,"frozenset({'ALTEA', 'TEPC'})",2,1
183,8.884940026654821e-05,"frozenset({'ALTEA', 'Portable Pulmonary Function System'})",2,1
182,8.884940026654821e-05,"frozenset({'PFS', 'ALTEA'})",2,1
181,8.884940026654821e-05,"frozenset({'ALTEA', 'PCBA'})",2,1
186,8.884940026654821e-05,"frozenset({'ALTEA', 'TVIS'})",2,1
227,8.884940026654821e-05,"frozenset({'TVIS', 'Actiwatch'})",2,1
225,8.884940026654821e-05,"frozenset({'Portable Pulmonary Function System', 'Actiwatch'})",2,1
224,8.884940026654821e-05,"frozenset({'PFS', 'Actiwatch'})",2,1
209,8.884940026654821e-05,"frozenset({'ARED', 'TEPC'})",2,1
208,8.884940026654821e-05,"frozenset({'Portable Pulmonary Function System', 'ARED'})",2,1
424,8.884940026654821e-05,"frozenset({'EPM', 'TVIS'})",2,1
