,support,itemsets,length,frequency
519,0.00017769880053309641,"frozenset({'Glovebox Freezer', 'MSG'})",2,2
518,0.00017769880053309641,"frozenset({'Glovebox Freezer', 'LSG'})",2,2
513,0.00017769880053309641,"frozenset({'GLACIER', 'Saibo'})",2,2
508,0.00017769880053309641,"frozenset({'GLACIER', 'MWA'})",2,2
507,0.00017769880053309641,"frozenset({'GLACIER', 'MSG'})",2,2
680,0.00017769880053309641,"frozenset({'Saibo', 'Ryutai'})",2,2
487,0.00017769880053309641,"frozenset({'MELFI', 'FROST'})",2,2
485,0.00017769880053309641,"frozenset({'GLACIER', 'FROST'})",2,2
640,0.00017769880053309641,"frozenset({'MSPR', 'Ryutai'})",2,2
622,0.00017769880053309641,"frozenset({'MSG', 'Mass Measurement Device'})",2,2
597,0.00017769880053309641,"frozenset({'MELFI', 'PGB'})",2,2
528,8.884940026654821e-05,"frozenset({'HRF-2', 'MWA'})",2,1
639,8.884940026654821e-05,"frozenset({'MSPR', 'MWA'})",2,1
645,8.884940026654821e-05,"frozenset({'PGB', 'MVP'})",2,1
563,8.884940026654821e-05,"frozenset({'SAMS-II', 'KERMIT'})",2,1
642,8.884940026654821e-05,"frozenset({'MSPR', 'TELLAS'})",2,1
620,8.884940026654821e-05,"frozenset({'MSG', 'MVIS'})",2,1
621,8.884940026654821e-05,"frozenset({'MSG', 'MWA'})",2,1
555,8.884940026654821e-05,"frozenset({'Iceberg', 'MELFI'})",2,1
658,8.884940026654821e-05,"frozenset({'NanoRacks Plate Reader', 'NanoRacks External Platform'})",2,1
558,8.884940026654821e-05,"frozenset({'J-SSOD', 'NanoRacks CubeSat Deployer'})",2,1
657,8.884940026654821e-05,"frozenset({'NanoRacks-extCygnus-NRCSD', 'NanoRacks CubeSat Deployer'})",2,1
262,8.884940026654821e-05,"frozenset({'IPU', 'CB'})",2,1
261,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'CB'})",2,1
446,8.884940026654821e-05,"frozenset({'Mass Measurement Device', 'EXPRESS Rack'})",2,1
445,8.884940026654821e-05,"frozenset({'MWA', 'EXPRESS Rack'})",2,1
444,8.884940026654821e-05,"frozenset({'EXPRESS Rack', 'MVP'})",2,1
514,8.884940026654821e-05,"frozenset({'GLACIER', 'TangoLab-2'})",2,1
503,8.884940026654821e-05,"frozenset({'GLACIER', 'LMM'})",2,1
489,8.884940026654821e-05,"frozenset({'MSPR', 'FROST'})",2,1
442,8.884940026654821e-05,"frozenset({'MSPR', 'EXPRESS Rack'})",2,1
435,8.884940026654821e-05,"frozenset({'MAMS', 'EXPRESS Rack'})",2,1
378,8.884940026654821e-05,"frozenset({'GLACIER', 'EDR'})",2,1
372,8.884940026654821e-05,"frozenset({'Saibo', 'Double Coldbag'})",2,1
371,8.884940026654821e-05,"frozenset({'Polar', 'Double Coldbag'})",2,1
367,8.884940026654821e-05,"frozenset({'Double Coldbag', 'EXPRESS Rack'})",2,1
359,8.884940026654821e-05,"frozenset({'NanoRacks External Platform', 'Cyclops'})",2,1
358,8.884940026654821e-05,"frozenset({'Cryo Chiller', 'EXPRESS Rack'})",2,1
356,8.884940026654821e-05,"frozenset({'Confocal Microscope', 'MSPR'})",2,1
376,8.884940026654821e-05,"frozenset({'EDR', 'EXPRESS Rack'})",2,1
381,8.884940026654821e-05,"frozenset({'MSG', 'EDR'})",2,1
