Pair,NASA Categories,Custom Categories,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
EMCS/SAMS-II,Biology and Biotechnology/Multipurpose,Plant/Physics,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
EMCS/GLACIER,Biology and Biotechnology/Multipurpose,Plant/Refrigeration,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
EXPRESS Rack/Holter Monitor 2,Multipurpose/Human Research,General science/Crew health,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
Actiwatch Spectrum/EXPRESS Rack,Human Research/Multipurpose,Crew health/General science,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
Actiwatch Spectrum/MELFI,Human Research/Multipurpose,Crew health/Refrigeration,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
DECLIC/MSG,Physical Science/Multipurpose,Fluids/Glovebox,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
DECLIC/ELC,Physical Science/Earth and Space Science,Fluids/External payloads,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
EXPRESS Rack/Ultrasound,Multipurpose/Human Research,General science/Crew health,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
MSG/MWA,Multipurpose/Multipurpose,Glovebox/Maintenance,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
Actiwatch Spectrum/Spectrum,Human Research/Multipurpose,Crew health/Biology,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
NanoRacks Plate Reader/Polar,Multipurpose/Multipurpose,Biology/Refrigeration,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
MWA/Solar,Multipurpose/Earth and Space Science,Maintenance/Astronomy,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
CB/KFT,Multipurpose/Biology and Biotechnology,Glovebox/Glovebox,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
GHF/KFT,None/Biology and Biotechnology,Furnace/Glovebox,0,0,0,0.000723066,0,0,0,0,0,0,0,0,0,0,0,0
Bioculture System/CB,Biology and Biotechnology/Multipurpose,Biology/Glovebox,0,0,0,0,0.011527378,0,0,0,0,0,0.001805054,0,0,0,0,0
Bioculture System/MELFI,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0.011527378,0,0,0,0,0.001626016,0,0,0,0,0,0
GN2/MSPR,Multipurpose/Multipurpose,General science/General science,0,0,0,0,0.005763689,0,0,0.001760563,0.001610306,0,0,0,0,0,0,0
ABRS/MDS,Biology and Biotechnology/Biology and Biotechnology,Plant/Biology,0,0,0,0,0.002881844,0,0,0,0,0,0,0,0,0,0,0
CB/NanoRacks Platforms,Multipurpose/Multipurpose,Glovebox/General science,0,0,0,0,0.002881844,0.00209205,0,0,0,0,0,0,0,0,0,0
BRIC/EXPRESS Rack,Biology and Biotechnology/Multipurpose,Biology/General science,0,0,0,0,0.002881844,0,0,0.001760563,0,0,0,0,0,0,0,0
ISERV/WORF,Earth and Space Science/Earth and Space Science,Earth observation/Earth observation,0,0,0,0,0.002881844,0.008368201,0,0,0,0,0,0,0,0,0,0
NanoRacks CubeSat Deployer/RC,Multipurpose/Human Research,Satellite deployer/Centrifuge,0,0,0,0,0,0.023012552,0.002016129,0.021126761,0.001610306,0.004878049,0.007220217,0.021786492,0.006069803,0.013888889,0.009244992,0.009836066
EDR/EML,Multipurpose/Physical Science,General science/Levitation,0,0,0,0,0,0.008368201,0,0.001760563,0.003220612,0.001626016,0,0,0,0.00617284,0.004622496,0.009836066
CGBA/GLACIER,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0,0.006276151,0,0,0,0,0,0,0,0,0,0
BioLab/EMCS,Multipurpose/Biology and Biotechnology,Biology/Plant,0,0,0,0,0,0.006276151,0,0,0,0,0,0,0,0,0,0
BRIC/MELFI,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0,0.006276151,0.004032258,0.003521127,0,0,0,0,0,0,0.001540832,0.003278689
MSPR/MWA,Multipurpose/Multipurpose,General science/Maintenance,0,0,0,0,0,0.0041841,0,0,0,0,0,0,0,0,0,0
BioLab/MWA,Multipurpose/Multipurpose,Biology/Maintenance,0,0,0,0,0,0.0041841,0,0,0,0,0,0,0,0,0,0
MSG/Rodent Research,Multipurpose/Biology and Biotechnology,Glovebox/Biology,0,0,0,0,0,0.0041841,0.016129032,0.019366197,0.017713366,0.009756098,0,0,0,0.00154321,0,0
EXPRESS Rack/Rodent Research,Multipurpose/Biology and Biotechnology,General science/Biology,0,0,0,0,0,0.0041841,0,0.001760563,0.003220612,0,0,0,0,0,0,0
ELC/SCAN Testbed,Earth and Space Science/Technology Development and Demonstration,External payloads/Communication,0,0,0,0,0,0.00209205,0,0,0,0,0,0,0,0,0,0
KFT/MWA,Biology and Biotechnology/Multipurpose,Glovebox/Maintenance,0,0,0,0,0,0.00209205,0,0,0.001610306,0,0,0,0,0,0,0
MELFI/Polar,Multipurpose/Multipurpose,Refrigeration/Refrigeration,0,0,0,0,0,0.00209205,0.002016129,0.001760563,0.003220612,0.003252033,0.003610108,0.002178649,0,0,0.003081664,0
Bone Densitometer/EXPRESS Rack,Biology and Biotechnology/Multipurpose,Crew health/General science,0,0,0,0,0,0.00209205,0.002016129,0,0,0,0,0,0,0,0,0
Biotube/CGBA,Biology and Biotechnology/Biology and Biotechnology,Plant/Biology,0,0,0,0,0,0.00209205,0,0,0,0,0,0,0,0,0,0
Bone Densitometer/ELC,Biology and Biotechnology/Earth and Space Science,Crew health/External payloads,0,0,0,0,0,0.00209205,0,0,0,0,0,0,0,0,0,0
Bone Densitometer/Rodent Research,Biology and Biotechnology/Biology and Biotechnology,Crew health/Biology,0,0,0,0,0,0.00209205,0.014112903,0.003521127,0.00805153,0.003252033,0.001805054,0.004357298,0,0,0,0
MELFI/Veggie,Multipurpose/Biology and Biotechnology,Refrigeration/Plant,0,0,0,0,0,0.00209205,0.004032258,0.007042254,0.009661836,0.003252033,0,0,0,0,0,0
ELC/SPHERES,Earth and Space Science/Technology Development and Demonstration,External payloads/Robotics,0,0,0,0,0,0.00209205,0.002016129,0.00528169,0.004830918,0.001626016,0,0,0,0,0,0
FIR/MWA,Physical Science/Multipurpose,Fluids/Maintenance,0,0,0,0,0,0.00209205,0,0,0,0,0,0,0,0,0,0
Aquatic Habitat/MWA,Biology and Biotechnology/Multipurpose,Biology/Maintenance,0,0,0,0,0,0.00209205,0,0,0,0,0,0,0,0,0,0
Aquatic Habitat/IPU,Biology and Biotechnology/Multipurpose,Biology/Image processing,0,0,0,0,0,0.00209205,0,0,0,0,0,0,0,0,0,0
MELFI/Rodent Research,Multipurpose/Biology and Biotechnology,Refrigeration/Biology,0,0,0,0,0,0,0.012096774,0.001760563,0.004830918,0.019512195,0.001805054,0,0,0,0,0
Aquatic Habitat/CBEF,Biology and Biotechnology/Biology and Biotechnology,Biology/Centrifuge,0,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0,0
MWA/Veggie,Multipurpose/Biology and Biotechnology,Maintenance/Plant,0,0,0,0,0,0,0.004032258,0.001760563,0.004830918,0,0,0,0,0,0,0
MSPR/MSPR-2,Multipurpose/Multipurpose,General science/General science,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0
ABRS/Veggie,Biology and Biotechnology/Biology and Biotechnology,Plant/Plant,0,0,0,0,0,0,0.004032258,0,0.00805153,0,0,0,0,0,0,0
GLACIER/MWA,Multipurpose/Multipurpose,Refrigeration/Maintenance,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0
GLACIER/Veggie,Multipurpose/Biology and Biotechnology,Refrigeration/Plant,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0
ABRS/GLACIER,Biology and Biotechnology/Multipurpose,Plant/Refrigeration,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0
Bone Densitometer/MELFI,Biology and Biotechnology/Multipurpose,Crew health/Refrigeration,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0
LMM/Veggie,Multipurpose/Biology and Biotechnology,Microscope/Plant,0,0,0,0,0,0,0.004032258,0,0.001610306,0.003252033,0,0,0,0,0,0
PFS/Ultrasound 2,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0.004032258,0.003521127,0,0,0,0,0,0,0,0
Bone Densitometer/MSG,Biology and Biotechnology/Multipurpose,Crew health/Glovebox,0,0,0,0,0,0,0.004032258,0,0.004830918,0,0,0,0,0,0,0
BRIC/CGBA,Biology and Biotechnology/Biology and Biotechnology,Biology/Biology,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
GLACIER/Polar,Multipurpose/Multipurpose,Refrigeration/Refrigeration,0,0,0,0,0,0,0.002016129,0,0.003220612,0,0.003610108,0,0.001517451,0,0,0
MELFI/Wet Lab Kit,Multipurpose/Multipurpose,Refrigeration/Biology,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
EXPRESS Rack/Wet Lab Kit,Multipurpose/Multipurpose,General science/Biology,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
Bone Densitometer/Wet Lab Kit,Biology and Biotechnology/Multipurpose,Crew health/Biology,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
CBPD/PFS,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
CB/RAM,Multipurpose/Human Research,Glovebox/Crew health,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
FROST/MSPR,Multipurpose/Multipurpose,Refrigeration/General science,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
ABRS/LMM,Biology and Biotechnology/Multipurpose,Plant/Microscope,0,0,0,0,0,0,0.002016129,0,0.003220612,0,0,0,0,0,0,0
CBEF/FROST,Biology and Biotechnology/Multipurpose,Centrifuge/Refrigeration,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
Fruit Fly Lab/MELFI,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
Fruit Fly Lab/MWA,Biology and Biotechnology/Multipurpose,Biology/Maintenance,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
Portable Pulmonary Function System/Ultrasound,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0.002016129,0.003521127,0,0,0,0,0,0,0,0
EML/EPM,Physical Science/Human Research,Levitation/Crew health,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
EMCS/Veggie,Biology and Biotechnology/Biology and Biotechnology,Plant/Plant,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
GLACIER/LMM,Multipurpose/Multipurpose,Refrigeration/Microscope,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0
J-SSOD/RC,Multipurpose/Human Research,Satellite deployer/Centrifuge,0,0,0,0,0,0,0.002016129,0.001760563,0.001610306,0,0,0,0,0,0,0
ELF/MSPR,Physical Science/Multipurpose,Furnace/General science,0,0,0,0,0,0,0,0.021126761,0.00805153,0.001626016,0,0.002178649,0,0.009259259,0.01540832,0.019672131
Holter/Ultrasound,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0,0.017605634,0.004830918,0,0,0,0,0.00154321,0,0
ETC/MSL,Multipurpose/Physical Science,Stowage/Furnace,0,0,0,0,0,0,0,0.007042254,0.004830918,0,0,0.008714597,0,0,0,0
CGBA/SABL,Biology and Biotechnology/Biology and Biotechnology,Biology/Incubator,0,0,0,0,0,0,0,0.007042254,0,0,0,0,0,0,0,0
MELFI/Ultrasound,Multipurpose/Human Research,Refrigeration/Crew health,0,0,0,0,0,0,0,0.00528169,0,0,0,0,0,0,0,0
EXPRESS Rack/SABL,Multipurpose/Biology and Biotechnology,General science/Incubator,0,0,0,0,0,0,0,0.00528169,0,0,0,0,0.001517451,0,0,0
Holter/Ultrasound 2,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0
Rodent Research/Ultrasound 2,Biology and Biotechnology/Human Research,Biology/Crew health,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0
MSG/SABL,Multipurpose/Biology and Biotechnology,Glovebox/Incubator,0,0,0,0,0,0,0,0.003521127,0.012882448,0.001626016,0,0,0,0.00462963,0,0
Bone Densitometer/Ultrasound 2,Biology and Biotechnology/Human Research,Crew health/Crew health,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0
ELF/GN2,Physical Science/Multipurpose,Furnace/General science,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0
Portable Pulmonary Function System/Ultrasound 2,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0
JAXA Mouse Habitat Unit/Polar,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
MELFI/NanoRacks Platforms,Multipurpose/Multipurpose,Refrigeration/General science,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
NanoRacks External Platform/NanoRacks Plate Reader,Multipurpose/Multipurpose,External payloads/Biology,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
CB/Polar,Multipurpose/Multipurpose,Glovebox/Refrigeration,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
Double Coldbag/Polar,Multipurpose/Multipurpose,Refrigeration/Refrigeration,0,0,0,0,0,0,0,0.001760563,0.001610306,0,0,0,0.003034901,0,0.001540832,0
Double Coldbag/SABL,Multipurpose/Biology and Biotechnology,Refrigeration/Incubator,0,0,0,0,0,0,0,0.001760563,0.003220612,0,0,0,0,0,0,0
MELFI/SABL,Multipurpose/Biology and Biotechnology,Refrigeration/Incubator,0,0,0,0,0,0,0,0.001760563,0.006441224,0.004878049,0,0.006535948,0,0.00462963,0.001540832,0
J-SSOD/NanoRacks CubeSat Deployer,Multipurpose/Multipurpose,Satellite deployer/Satellite deployer,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
MERLIN/SABL,Biology and Biotechnology/Biology and Biotechnology,Refrigeration/Incubator,0,0,0,0,0,0,0,0.001760563,0.00805153,0,0,0,0,0,0,0.003278689
NanoRacks External Platform/RC,Multipurpose/Human Research,External payloads/Centrifuge,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
JEM-EF/NanoRacks External Platform,Earth and Space Science/Multipurpose,External payloads/External payloads,0,0,0,0,0,0,0,0.001760563,0.004830918,0,0,0.002178649,0,0,0.001540832,0
MELFI/Wet Lab RNA SmartCycler,Multipurpose/Biology and Biotechnology,Refrigeration/Biology,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
FIR/RC,Physical Science/Human Research,Fluids/Centrifuge,0,0,0,0,0,0,0,0.001760563,0.001610306,0,0,0,0,0,0,0
CCE/MSPR,None/Multipurpose,Combustion/General science,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0
LMM/MELFI,Multipurpose/Multipurpose,Microscope/Refrigeration,0,0,0,0,0,0,0,0,0.009661836,0.004878049,0.003610108,0,0,0,0,0
ADSEP/CellCult,Biology and Biotechnology/Biology and Biotechnology,Biology/Biology,0,0,0,0,0,0,0,0,0.009661836,0,0,0,0,0,0,0
CellCult/MELFI,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0,0,0,0,0.00805153,0,0,0,0,0,0,0
LMM/MERLIN,Multipurpose/Biology and Biotechnology,Microscope/Refrigeration,0,0,0,0,0,0,0,0,0.004830918,0.001626016,0,0,0,0,0,0
Bioculture System/MSG,Biology and Biotechnology/Multipurpose,Biology/Glovebox,0,0,0,0,0,0,0,0,0.004830918,0.001626016,0,0,0,0,0,0
GLACIER/SABL,Multipurpose/Biology and Biotechnology,Refrigeration/Incubator,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0
TangoLab-1/TangoLab-2,Multipurpose/Multipurpose,General science/General science,0,0,0,0,0,0,0,0,0.003220612,0.001626016,0.001805054,0.006535948,0.001517451,0,0,0
FROST/GLACIER,Multipurpose/Multipurpose,Refrigeration/Refrigeration,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
FROST/SABL,Multipurpose/Biology and Biotechnology,Refrigeration/Incubator,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
RAM/Solar,Human Research/Earth and Space Science,Crew health/Astronomy,0,0,0,0,0,0,0,0,0.003220612,0,0,0.002178649,0,0,0,0.003278689
FROST/MELFI,Multipurpose/Multipurpose,Refrigeration/Refrigeration,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
ELC/MUSES,Earth and Space Science/Multipurpose,External payloads/Earth observation,0,0,0,0,0,0,0,0,0.003220612,0.001626016,0,0,0,0,0,0
EXPRESS Rack/TangoLab-1,Multipurpose/Multipurpose,General science/General science,0,0,0,0,0,0,0,0,0.003220612,0.003252033,0,0,0,0,0,0
GLACIER/MSG,Multipurpose/Multipurpose,Refrigeration/Glovebox,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
EDR/Plant Habitat,Multipurpose/Biology and Biotechnology,General science/Plant,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
ABRS/KFT,Biology and Biotechnology/Biology and Biotechnology,Plant/Glovebox,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
CB/SABL,Multipurpose/Biology and Biotechnology,Glovebox/Incubator,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0.003278689
ADSEP/SABL,Biology and Biotechnology/Biology and Biotechnology,Biology/Incubator,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
CellCult/SABL,Biology and Biotechnology/Biology and Biotechnology,Biology/Incubator,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
CellCult/MSG,Biology and Biotechnology/Multipurpose,Biology/Glovebox,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
ADSEP/MELFI,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0
KFT/Veggie,Biology and Biotechnology/Biology and Biotechnology,Glovebox/Plant,0,0,0,0,0,0,0,0,0.001610306,0.001626016,0,0,0.001517451,0,0,0
KFT/LMM,Biology and Biotechnology/Multipurpose,Glovebox/Microscope,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
KFT/Solar,Biology and Biotechnology/Earth and Space Science,Glovebox/Astronomy,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
ABS/AMF,Biology and Biotechnology/Technology Development and Demonstration,Biology/3D printing,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
DECLIC/GLACIER,Physical Science/Multipurpose,Fluids/Refrigeration,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
Fruit Fly Lab/Rodent Research,Biology and Biotechnology/Biology and Biotechnology,Biology/Biology,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
Fruit Fly Lab/SABL,Biology and Biotechnology/Biology and Biotechnology,Biology/Incubator,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
Bioculture System/EXPRESS Rack,Biology and Biotechnology/Multipurpose,Biology/General science,0,0,0,0,0,0,0,0,0.001610306,0.001626016,0,0,0,0,0,0
EXPRESS Rack/Programmable Isolation Mount,Multipurpose/Multipurpose,General science/Vibration isolation,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
MERLIN/STaARS-1 EF,Biology and Biotechnology/Biology and Biotechnology,Refrigeration/Biology,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
Double Coldbag/FROST,Multipurpose/Multipurpose,Refrigeration/Refrigeration,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
SABL/TangoLab-1,Biology and Biotechnology/Multipurpose,Incubator/General science,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
MARES/Ultrasound 2,Human Research/Human Research,Crew health/Crew health,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
MELFI/Solar,Multipurpose/Earth and Space Science,Refrigeration/Astronomy,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
JEM-EF/Solar,Earth and Space Science/Earth and Space Science,External payloads/Astronomy,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
J-SSOD/JEM-EF,Multipurpose/Earth and Space Science,Satellite deployer/External payloads,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0.001540832,0
NanoRacks External Platform/Solar,Multipurpose/Earth and Space Science,External payloads/Astronomy,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
FROST/MERLIN,Multipurpose/Biology and Biotechnology,Refrigeration/Refrigeration,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
CB/FROST,Multipurpose/Multipurpose,Glovebox/Refrigeration,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
EXPRESS Rack/Veggie,Multipurpose/Biology and Biotechnology,General science/Plant,0,0,0,0,0,0,0,0,0.001610306,0.003252033,0,0,0,0,0,0
MSPR/SABL,Multipurpose/Biology and Biotechnology,General science/Incubator,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
FIR/Veggie,Physical Science/Biology and Biotechnology,Fluids/Plant,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
Cyclops/NanoRacks External Platform,Multipurpose/Multipurpose,Satellite deployer/External payloads,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0
EXPRESS Rack/Plant Habitat,Multipurpose/Biology and Biotechnology,General science/Plant,0,0,0,0,0,0,0,0,0,0.009756098,0,0,0.003034901,0.012345679,0,0
MELFI/NanoRacks Plate Reader,Multipurpose/Multipurpose,Refrigeration/Biology,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0
MSG/SUBSA,Multipurpose/Physical Science,Glovebox/Physics,0,0,0,0,0,0,0,0,0,0.004878049,0.001805054,0,0.010622155,0,0.003081664,0
Plant Habitat/SABL,Biology and Biotechnology/Biology and Biotechnology,Plant/Incubator,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0
EPM/ICE Cubes,Human Research/Multipurpose,Crew health/General science,0,0,0,0,0,0,0,0,0,0.003252033,0,0,0,0,0,0
MELFI/MVP,Multipurpose/Multipurpose,Refrigeration/Centrifuge,0,0,0,0,0,0,0,0,0,0.003252033,0.001805054,0,0,0.00154321,0,0
ELC/Solar,Earth and Space Science/Earth and Space Science,External payloads/Astronomy,0,0,0,0,0,0,0,0,0,0.003252033,0,0,0,0,0,0.003278689
EXHAM/J-SSOD,Multipurpose/Multipurpose,External payloads/Satellite deployer,0,0,0,0,0,0,0,0,0,0.003252033,0,0,0,0,0,0
EML/TangoLab-2,Physical Science/Multipurpose,Levitation/General science,0,0,0,0,0,0,0,0,0,0.003252033,0,0,0,0,0,0
MMD/MSG,Multipurpose/Multipurpose,Crew health/Glovebox,0,0,0,0,0,0,0,0,0,0.003252033,0,0,0,0,0,0
MMD/Rodent Research,Multipurpose/Biology and Biotechnology,Crew health/Biology,0,0,0,0,0,0,0,0,0,0.003252033,0.005415162,0,0,0.00308642,0,0
MELFI/MMD,Multipurpose/Multipurpose,Refrigeration/Crew health,0,0,0,0,0,0,0,0,0,0.003252033,0,0,0,0,0,0
EXHAM/NanoRacks CubeSat Deployer,Multipurpose/Multipurpose,External payloads/Satellite deployer,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
BRIC/HRF-2,Biology and Biotechnology/Multipurpose,Biology/Crew health,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0.001517451,0,0,0
MUSES/RAM,Multipurpose/Human Research,Earth observation/Crew health,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
LSG/MSG,Multipurpose/Multipurpose,Glovebox/Glovebox,0,0,0,0,0,0,0,0,0,0.001626016,0.001805054,0,0,0.00154321,0.006163328,0
GN2/Plant Habitat,Multipurpose/Biology and Biotechnology,General science/Plant,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
FROST/HSRC,Multipurpose/Technology Development and Demonstration,Refrigeration/External payloads,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
EXPRESS Rack/TangoLab-2,Multipurpose/Multipurpose,General science/General science,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0.00154321,0,0
CBEF/Polar,Biology and Biotechnology/Multipurpose,Centrifuge/Refrigeration,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
ELF/HSRC,Physical Science/Technology Development and Demonstration,Furnace/External payloads,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
CB/HSRC,Multipurpose/Technology Development and Demonstration,Glovebox/External payloads,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
HSRC/RC,Technology Development and Demonstration/Human Research,External payloads/Centrifuge,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
AMF/EXPRESS Rack,Technology Development and Demonstration/Multipurpose,3D printing/General science,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0.012326656,0
EXPRESS Rack/MVP,Multipurpose/Multipurpose,General science/Centrifuge,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
MELFI/Plant Habitat,Multipurpose/Biology and Biotechnology,Refrigeration/Plant,0,0,0,0,0,0,0,0,0,0.001626016,0,0.002178649,0,0.00154321,0,0
J-SSOD/MUSES,Multipurpose/Multipurpose,Satellite deployer/Earth observation,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
HRF-2/RC,Multipurpose/Human Research,Crew health/Centrifuge,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
LSG/Rodent Research,Multipurpose/Biology and Biotechnology,Glovebox/Biology,0,0,0,0,0,0,0,0,0,0.001626016,0.005415162,0,0.003034901,0.00154321,0,0
GLACIER/TangoLab-2,Multipurpose/Multipurpose,Refrigeration/General science,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
GLACIER/TangoLab-1,Multipurpose/Multipurpose,Refrigeration/General science,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
EXHAM/RC,Multipurpose/Human Research,External payloads/Centrifuge,0,0,0,0,0,0,0,0,0,0.001626016,0,0.002178649,0,0,0,0
EXPRESS Rack/MSPR,Multipurpose/Multipurpose,General science/General science,0,0,0,0,0,0,0,0,0,0.001626016,0,0,0,0,0,0
CBEF/CBEF-L,Biology and Biotechnology/Biology and Biotechnology,Centrifuge/Centrifuge,0,0,0,0,0,0,0,0,0,0,0.018050542,0.02832244,0.02276176,0.015432099,0.003081664,0.013114754
MMD/Veggie,Multipurpose/Biology and Biotechnology,Crew health/Plant,0,0,0,0,0,0,0,0,0,0,0.009025271,0,0,0,0,0
CB/SlingShot,Multipurpose/Multipurpose,Glovebox/Satellite deployer,0,0,0,0,0,0,0,0,0,0,0.009025271,0.013071895,0.001517451,0,0,0
CBEF-L/Saibo,Biology and Biotechnology/Multipurpose,Centrifuge/Biology,0,0,0,0,0,0,0,0,0,0,0.007220217,0.004357298,0.001517451,0,0.001540832,0
